Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to11,Feature log2 fold change topic 4to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000168061,SAC3D1,13,-1.0314,6,-2.1153,19,-0.8878,50,1.13000,92,2.23302
ENSG00000162300,ZFPL1,39,0.15977,26,-0.4773,27,-0.8628,50,0.54732,92,1.56787
ENSG00000149823,VPS51,55,-0.3749,45,-0.6591,76,0.34193,50,-0.5002,92,0.43938
ENSG00000149809,TM7SF2,111,-0.3123,116,-0.2188,76,-1.5708,704,3.01574,92,-0.5805
ENSG00000174276,ZNHIT2,5,-2.3527,42,0.95172,14,-1.4827,50,1.23321,92,2.35531
ENSG00000149806,FAU,1069,0.97356,374,-0.7862,609,-0.0927,645,0.04922,92,-2.8576
ENSG00000162298,SYVN1,74,0.80054,31,-0.6382,36,-0.8108,50,0.10024,92,1.07848
ENSG00000149792,MRPL49,23,-2.0722,7,-3.6963,37,-2.2062,707,4.25716,92,0.06729
ENSG00000014216,CAPN1,18,-2.0088,80,0.31714,73,0.50815,50,-0.3981,92,0.54694
ENSG00000149798,CDC42EP2,56,1.76487,3,-2.7605,4,-3.5084,50,1.30618,92,2.44279
ENSG00000133884,DPF2,60,0.62908,44,0.08200,30,-1.0319,50,0.28560,92,1.27965
ENSG00000245532,NEAT1,247,1.52108,239,1.25334,70,-1.3100,50,-1.1957,92,-0.2840
ENSG00000251562,MALAT1,1217,1.09087,586,-0.2090,694,0.13354,51,-3.7989,92,-2.9605
ENSG00000142186,SCYL1,33,-0.7171,46,-0.1913,52,0.03543,50,-0.0443,92,0.92302
ENSG00000168056,LTBP3,116,0.90468,48,-0.5621,61,-0.4682,50,-0.5083,92,0.43087
ENSG00000173465,ZNRD2,21,-0.5850,37,0.30502,21,-1.0297,50,0.80582,92,1.85833
ENSG00000176973,FAM89B,24,-0.6008,23,-0.6482,30,-0.4919,50,0.56611,92,1.58876
ENSG00000173442,EHBP1L1,8,-1.8587,7,-1.9485,24,-0.4355,50,0.93921,92,2.01093
ENSG00000173327,MAP3K11,86,1.67366,41,0.19984,14,-2.3172,50,0.52530,92,1.54340
ENSG00000173039,RELA,42,0.31944,34,-0.0401,24,-1.1021,50,0.58080,92,1.60513
ENSG00000172977,KAT5,44,0.31145,16,-1.2301,29,-0.7451,50,0.47498,92,1.48767
ENSG00000172922,RNASEH2C,73,0.92027,20,-1.2035,33,-0.9058,50,0.21073,92,1.19813
ENSG00000172757,CFL1,916,0.33259,767,0.02062,877,0.63745,127,-2.6633,92,-3.1361
ENSG00000172732,MUS81,24,-0.1194,15,-0.7514,16,-1.3441,50,1.07897,92,2.17315
ENSG00000172638,EFEMP2,25,-0.1963,26,-0.1190,18,-1.2301,50,0.92675,92,1.99659
ENSG00000172500,FIBP,54,-0.8232,122,0.46850,100,0.42426,50,-0.8946,92,0.02756
ENSG00000175602,CCDC85B,103,-0.8610,192,0.15447,156,-0.3848,528,1.86429,92,-0.9738
ENSG00000175573,C11orf68,39,-0.5958,52,-0.0884,56,0.04903,50,-0.1562,92,0.80338
ENSG00000175550,DRAP1,106,0.02175,60,-0.8567,118,0.51270,50,-1.1128,92,-0.1984
ENSG00000175467,SART1,31,-0.0586,35,0.13055,23,-1.0642,50,0.68771,92,1.72481
ENSG00000175376,EIF1AD,12,-1.1584,25,0.04771,15,-1.2809,50,1.17880,92,2.29065
ENSG00000175334,BANF1,162,0.93999,57,-0.7847,91,-0.2050,50,-0.9865,92,-0.0678
ENSG00000175229,GAL3ST3,0,-5.7610,0,-6.3518,17,-0.6842,50,1.35624,92,2.50332
ENSG00000087365,SF3B2,131,0.32311,57,-0.9880,119,0.36487,50,-1.1664,92,-0.2537
ENSG00000175115,PACS1,11,-2.0172,36,-0.2440,43,0.10651,50,0.27391,92,1.26691
ENSG00000174996,KLC2,20,-2.1474,100,0.38074,92,0.70626,50,-0.6800,92,0.25105
ENSG00000174903,RAB1B,82,-0.0323,80,-0.0733,87,0.18072,50,-0.7761,92,0.15077
ENSG00000174871,CNIH2,4,-5.0977,128,0.12089,158,1.50221,50,-1.3014,92,-0.3928
ENSG00000174851,YIF1A,78,0.74640,35,-0.5861,41,-0.6811,50,-0.0223,92,0.94653
ENSG00000179292,TMEM151A,293,2.03069,70,-0.6320,72,-1.1509,50,-1.1253,92,-0.2113
ENSG00000174744,BRMS1,27,0.23785,19,-0.2899,11,-1.9151,50,1.22951,92,2.35090
ENSG00000174684,B4GAT1,87,-2.8089,637,0.27573,749,1.97093,50,-3.5053,92,-2.6287
ENSG00000174547,MRPL11,18,-2.3120,42,-1.0015,22,-2.9702,708,4.59359,92,0.19658
ENSG00000174516,PELI3,12,-1.7475,20,-0.9586,37,-0.0070,50,0.47534,92,1.48806
ENSG00000254986,DPP3,15,-0.9540,29,0.06550,20,-1.0228,50,0.95744,92,2.03195
ENSG00000174483,BBS1,9,-3.9556,52,-1.3922,35,-2.9705,50,-1.4338,1283,5.23371
ENSG00000174165,ZDHHC24,22,-1.2121,36,-0.3855,47,0.09502,50,0.13227,92,1.11308
ENSG00000174080,CTSF,145,0.20639,160,0.35147,135,0.18376,50,-1.4179,92,-0.5125
ENSG00000173992,CCS,30,-1.8260,37,-1.4303,42,-2.0647,707,3.99211,92,-0.0501
ENSG00000239306,RBM14,33,-0.3237,18,-1.1832,37,-0.2735,50,0.33153,92,1.32986
ENSG00000173933,RBM4,67,-0.4344,89,0.03839,95,0.38385,50,-0.8305,92,0.09410
ENSG00000173914,RBM4B,22,-0.6674,21,-0.7325,29,-0.5269,50,0.63335,92,1.66383
ENSG00000173898,SPTBN2,6,-3.4119,64,0.12679,69,0.64694,50,-0.2492,92,0.70451
ENSG00000173599,PC,66,0.31503,69,0.33713,47,-0.5439,50,-0.1522,92,0.80771
ENSG00000173621,LRFN4,13,-1.1896,4,-2.6523,23,-0.5909,50,0.97666,92,2.05416
ENSG00000173227,SYT12,5,-2.7315,22,-0.3822,25,-0.4592,50,0.87903,92,1.94183
ENSG00000173120,KDM2A,18,-1.0683,38,0.13719,30,-0.5176,50,0.55688,92,1.57849
ENSG00000173020,GRK2,35,-1.3651,59,-0.5103,99,0.87026,50,-0.7474,92,0.18066
ENSG00000172932,ANKRD13D,11,-1.9736,48,0.29869,37,-0.1759,50,0.38155,92,1.38470
ENSG00000175482,POLD4,49,0.47073,34,-0.1503,26,-1.0359,50,0.46046,92,1.47162
ENSG00000172531,PPP1CA,79,0.01838,155,1.10875,70,-0.3769,50,-0.6746,92,0.25663
ENSG00000172508,CARNS1,764,4.58225,30,-2.3259,22,-3.9436,50,-1.5862,92,-0.6878
ENSG00000172725,CORO1B,41,0.16459,22,-0.7575,29,-0.7347,50,0.47677,92,1.48965
ENSG00000172663,TMEM134,58,0.87090,33,-0.0924,21,-1.4440,50,0.55256,92,1.57368
ENSG00000110711,AIP,70,0.39264,68,0.29393,47,-0.5629,50,-0.1711,92,0.78753
ENSG00000110697,PITPNM1,6,-3.5169,133,1.21334,67,0.21059,50,-0.3521,92,0.59555
ENSG00000167797,CDK2AP2,76,0.61545,93,0.87839,39,-0.9874,50,-0.1084,92,0.85439
ENSG00000084207,GSTP1,354,0.09997,179,-0.9534,414,1.00649,50,-2.8205,92,-1.9386
ENSG00000167792,NDUFV1,135,-0.2966,209,0.41518,184,0.56398,50,-1.7520,92,-0.8545
ENSG00000132744,ACY3,27,0.38683,4,-2.4673,10,-1.9973,50,1.39218,92,2.54705
ENSG00000110717,NDUFS8,109,-0.7087,213,0.37249,202,0.81062,50,-1.8178,92,-0.9215
ENSG00000110721,CHKA,58,0.69443,9,-2.1154,30,-0.8145,50,0.38604,92,1.38964
ENSG00000110066,KMT5B,29,-0.3632,11,-1.7685,32,-0.4033,50,0.53748,92,1.55693
ENSG00000171067,C11orf24,54,1.39086,0,-6.5913,10,-2.2210,50,1.07062,92,2.16339
ENSG00000110075,PPP6R3,45,-1.0726,59,-0.6019,33,-2.4175,641,3.91890,92,0.06758
ENSG00000069482,GAL,1,-6.7249,508,2.18610,149,0.18932,50,-1.5649,92,-0.6631
ENSG00000110090,CPT1A,14,-1.4286,89,1.57300,23,-1.1330,50,0.59721,92,1.62343
ENSG00000197345,MRPL21,55,-0.6208,112,0.53010,85,0.21897,50,-0.7177,92,0.21162
ENSG00000110092,CCND1,77,1.79505,5,-2.4541,11,-2.3483,50,0.80524,92,1.85767
ENSG00000168040,FADD,10,-1.3344,38,0.67693,15,-1.4281,50,1.15556,92,2.26317
ENSG00000131626,PPFIA1,44,0.42687,8,-2.1503,26,-0.8749,50,0.61241,92,1.64041
ENSG00000085733,CTTN,105,0.51167,141,0.93943,66,-0.5774,50,-0.6881,92,0.24252
ENSG00000162105,SHANK2,2,-3.8145,8,-2.0273,35,0.15557,50,0.64981,92,1.68226
ENSG00000172893,DHCR7,65,0.06068,84,0.47190,57,-0.3153,50,-0.3401,92,0.60816
ENSG00000172890,NADSYN1,20,-0.2872,23,-0.0361,13,-1.6193,50,1.19545,92,2.31039
ENSG00000137522,RNF121,22,-0.8810,45,0.29625,32,-0.5249,50,0.46167,92,1.47296
ENSG00000137497,NUMA1,136,0.74925,133,0.63082,77,-0.5114,50,-0.8748,92,0.04806
ENSG00000149357,LAMTOR1,162,0.14277,217,0.59562,157,0.19924,50,-1.6418,92,-0.7419
ENSG00000110200,ANAPC15,35,-0.2459,19,-1.1437,36,-0.3342,50,0.35104,92,1.35124
ENSG00000165458,INPPL1,31,-0.0440,37,0.23037,22,-1.1416,50,0.71863,92,1.75962
ENSG00000162129,CLPB,32,-0.3326,2,-4.0168,38,-0.1299,50,0.37118,92,1.37332
ENSG00000186642,PDE2A,8,-2.3355,20,-0.8719,37,0.04051,50,0.51001,92,1.52644
ENSG00000186635,ARAP1,41,0.21129,23,-0.7140,28,-0.8075,50,0.51275,92,1.52948
ENSG00000214530,STARD10,12,-1.8499,47,0.23076,39,-0.1170,50,0.32427,92,1.32191
ENSG00000137478,FCHSD2,39,-0.1675,31,-0.5078,38,-0.3856,50,0.25067,92,1.24157
ENSG00000110237,ARHGEF17,20,-2.1183,83,0.08386,94,0.82496,50,-0.6823,92,0.24862
ENSG00000054967,RELT,19,-0.0384,6,-1.6540,8,-2.1252,50,1.55441,92,2.74758
ENSG00000054965,FAM168A,123,0.72276,80,-0.0417,75,-0.3250,50,-0.7493,92,0.17868
ENSG00000021300,PLEKHB1,1559,1.82950,184,-1.8113,362,-1.4743,1645,1.64916,92,-2.8236
ENSG00000175582,RAB6A,151,-0.6941,161,-0.5472,298,1.29736,50,-2.2764,92,-1.3880
ENSG00000175581,MRPL48,81,0.92020,43,-0.1983,35,-0.9580,50,0.05218,92,1.02666
ENSG00000181924,COA4,53,0.40978,36,-0.2385,32,-0.8080,50,0.29470,92,1.28959
ENSG00000175575,PAAF1,59,0.19872,27,-0.9798,49,-0.2211,50,-0.0660,92,0.89973
ENSG00000214517,PPME1,31,-1.5639,64,-0.3905,101,0.90647,50,-0.7615,92,0.16596
ENSG00000165434,PGM2L1,3,-5.1620,271,1.32097,144,0.76987,50,-1.3263,92,-0.4184
ENSG00000254837,AP001372.2,12,-0.9324,7,-1.7259,14,-1.2681,50,1.32999,92,2.47151
ENSG00000166435,XRRA1,13,-0.9297,24,0.06245,14,-1.4469,50,1.23404,92,2.35631
ENSG00000118363,SPCS2,155,-0.3551,129,-0.6124,158,-0.6364,700,2.22045,92,-1.1207
ENSG00000162139,NEU3,2,-3.2420,27,0.31976,14,-1.2406,50,1.30813,92,2.44513
ENSG00000137491,SLCO2B1,58,0.35780,118,1.50114,30,-1.3231,50,0.08983,92,1.06724
ENSG00000137486,ARRB1,49,-0.9832,68,-0.4503,109,0.81132,50,-0.8980,92,0.02400
ENSG00000149273,RPS3,691,1.23622,378,0.10166,338,-0.1708,50,-2.9073,92,-2.0262
ENSG00000149243,KLHL35,5,-2.4887,28,-0.0492,24,-0.5877,50,0.89241,92,1.95716
ENSG00000171533,MAP6,36,-1.9083,157,0.42774,148,0.99676,50,-1.3156,92,-0.4074
ENSG00000062282,DGAT2,2,-3.3858,7,-1.7374,18,-0.7458,50,1.26098,92,2.38850
ENSG00000198382,UVRAG,38,0.67604,9,-1.5546,14,-1.6908,50,1.05098,92,2.14046
ENSG00000137492,THAP12,24,-0.5994,24,-0.5778,30,-0.5030,50,0.56318,92,1.58550
ENSG00000255135,AP002360.1,19,-0.2524,29,0.44066,9,-2.0938,50,1.34434,92,2.48889
ENSG00000078124,ACER3,133,1.58708,24,-1.3352,40,-1.1147,50,-0.2099,92,0.74625
ENSG00000149260,CAPN5,10,-1.6399,42,0.68401,19,-1.0672,50,0.95901,92,2.03376
ENSG00000149269,PAK1,15,-2.4865,61,-0.3793,97,1.04712,50,-0.6700,92,0.26150
ENSG00000074201,CLNS1A,100,0.17899,101,0.18122,91,0.03468,50,-0.8856,92,0.03681
ENSG00000178301,AQP11,1,-4.1371,5,-2.2151,17,-0.8174,50,1.35471,92,2.50146
ENSG00000048649,RSF1,60,0.05178,3,-4.2179,62,0.22002,50,-0.2401,92,0.71417
ENSG00000087884,AAMDC,51,1.04991,21,-0.4629,13,-1.9690,50,0.89658,92,1.96194
ENSG00000149262,INTS4,14,-0.7032,8,-1.5739,14,-1.3233,50,1.30491,92,2.44125
ENSG00000151366,NDUFC2,252,-0.4186,238,-0.4752,390,0.83868,256,-0.3653,92,-1.8950
ENSG00000159063,ALG8,26,-0.2511,18,-0.7609,23,-0.8802,50,0.78910,92,1.83934
ENSG00000188997,KCTD21,16,-0.9382,17,-0.8572,24,-0.6540,50,0.83322,92,1.88951
ENSG00000118369,USP35,7,-1.8081,28,0.30749,15,-1.2964,50,1.23302,92,2.35508
ENSG00000033327,GAB2,77,1.55487,13,-1.3627,16,-1.9041,50,0.62119,92,1.65022
ENSG00000137513,NARS2,10,-1.3748,31,0.40671,15,-1.3648,50,1.19201,92,2.30630
ENSG00000149256,TENM4,8,-1.9455,3,-3.1968,26,-0.2821,50,0.88934,92,1.95364
ENSG00000182103,FAM181B,104,1.00717,39,-0.6417,48,-0.6846,50,-0.2684,92,0.68413
ENSG00000137509,PRCP,71,0.31299,109,0.97771,47,-0.7279,50,-0.2632,92,0.68966
ENSG00000137502,RAB30,81,1.01621,17,-1.4856,35,-0.8663,50,0.12159,92,1.10154
ENSG00000246067,RAB30-DT,28,0.30335,15,-0.6160,11,-1.9172,50,1.25123,92,2.37684
ENSG00000165494,PCF11,39,0.04704,34,-0.1715,30,-0.7462,50,0.42803,92,1.43584
ENSG00000137494,ANKRD42,1,-4.6664,10,-1.7382,32,0.06254,50,0.72946,92,1.77184
ENSG00000137500,CCDC90B,92,0.33211,71,-0.0891,73,-0.1134,50,-0.6284,92,0.30502
ENSG00000150672,DLG2,115,0.69882,41,-0.9622,75,-0.1497,50,-0.6703,92,0.26119
ENSG00000171204,TMEM126B,60,-0.5996,129,0.64245,91,0.22171,50,-0.8274,92,0.09734
ENSG00000171202,TMEM126A,33,-0.7631,67,0.39419,51,-0.1137,50,-0.0684,92,0.89717
ENSG00000137504,CREBZF,50,0.53032,0,-7.1068,30,-0.6884,50,0.47486,92,1.48753
ENSG00000137501,SYTL2,21,-0.6950,0,-6.9224,30,-0.3080,50,0.68901,92,1.72627
ENSG00000073921,PICALM,293,1.76947,118,0.00889,85,-0.9870,50,-1.2865,92,-0.3774
ENSG00000074266,EED,14,-1.0683,13,-1.1511,22,-0.7226,50,0.95024,92,2.02364
ENSG00000149196,HIKESHI,56,-0.2572,68,0.04922,67,0.04473,50,-0.4176,92,0.52638
ENSG00000151376,ME3,3,-4.9962,50,-0.9282,43,-1.9849,703,4.09434,92,0.00492
ENSG00000150687,PRSS23,2,-3.6144,14,-0.6844,16,-1.0103,50,1.34452,92,2.48910
ENSG00000166575,TMEM135,16,-1.1269,58,0.89708,25,-0.8985,50,0.65128,92,1.68391
ENSG00000109861,CTSC,19,-0.5439,60,1.30690,13,-1.8220,50,1.01286,92,2.09610
ENSG00000168959,GRM5,9,-2.0963,9,-1.9170,34,0.01082,50,0.61873,92,1.64747
ENSG00000110172,CHORDC1,32,-1.6735,12,-3.0056,39,-2.1360,707,4.11992,92,0.00731
ENSG00000165323,FAT3,3,-3.5805,3,-3.5767,44,0.52959,50,0.40223,92,1.40744
ENSG00000180773,SLC36A4,19,-1.2612,20,-1.0888,42,0.06790,50,0.31493,92,1.31170
ENSG00000166002,SMCO4,4,-4.4734,50,-0.9274,42,-1.9973,703,4.09065,92,0.00291
ENSG00000166012,TAF1D,76,0.00042,18,-2.1234,84,0.43146,50,-0.6333,92,0.29989
ENSG00000182919,C11orf54,39,0.49828,25,-0.2712,17,-1.4739,50,0.83496,92,1.89150
ENSG00000042429,MED17,20,-0.4629,14,-0.9540,18,-1.0655,50,1.02247,92,2.10727
ENSG00000214376,VSTM5,0,-9.2357,18,-0.3697,18,-0.8266,50,1.24093,92,2.36452
ENSG00000123901,GPR83,0,-5.6548,0,-6.8720,33,0.21024,50,0.74622,92,1.79078
ENSG00000166025,AMOTL1,10,-2.0607,45,0.29757,34,-0.2702,50,0.48540,92,1.49919
ENSG00000150316,CWC15,101,0.21376,40,-1.1919,96,0.32698,50,-0.8695,92,0.05358
ENSG00000263465,SRSF8,49,-0.7543,21,-1.9658,94,0.84360,50,-0.6749,92,0.25634
ENSG00000149218,ENDOD1,250,1.30374,75,-0.7618,112,-0.3591,50,-1.3686,92,-0.4618
ENSG00000149212,SESN3,57,-1.1050,279,1.47920,117,0.13282,50,-1.2347,92,-0.3242
ENSG00000166037,CEP57,15,-1.2386,13,-1.3884,30,-0.3026,50,0.68090,92,1.71716
ENSG00000087053,MTMR2,83,1.34655,0,-7.2237,27,-1.1928,50,0.35174,92,1.35200
ENSG00000184384,MAML2,18,-0.3700,32,0.54601,11,-1.9362,50,1.27242,92,2.40220
ENSG00000149231,CCDC82,77,0.48710,46,-0.3765,52,-0.3879,50,-0.2375,92,0.71687
ENSG00000082175,PGR,0,-9.3579,0,-6.7255,28,0.00058,50,0.91436,92,1.98235
ENSG00000110318,CEP126,10,-1.4667,18,-0.4727,17,-1.0151,50,1.14573,92,2.25156
ENSG00000137693,YAP1,13,-1.0571,2,-3.4964,20,-0.7811,50,1.10811,92,2.20729
ENSG00000110330,BIRC2,64,0.48507,45,-0.1085,39,-0.6727,50,0.05076,92,1.02514
ENSG00000152558,TMEM123,180,2.07742,45,-0.5213,35,-1.6450,50,-0.3576,92,0.58965
ENSG00000137692,DCUN1D5,28,-0.4335,23,-0.7273,32,-0.4652,50,0.49344,92,1.50809
ENSG00000187240,DYNC2H1,16,-0.8112,0,-6.6777,22,-0.6264,50,0.96974,92,2.04615
ENSG00000152578,GRIA4,54,-0.9720,37,-1.4721,124,1.10421,50,-1.0233,92,-0.1059
ENSG00000170903,MSANTD4,30,-0.6120,56,0.39020,39,-0.4082,50,0.21157,92,1.19905
ENSG00000182359,KBTBD3,26,0.12007,16,-0.6786,14,-1.5867,50,1.13871,92,2.24329
ENSG00000149313,AASDHPPT,51,-1.2221,49,-1.2235,142,1.26531,50,-1.1891,92,-0.2772
ENSG00000152402,GUCY1A2,6,-3.0292,13,-1.9419,58,0.77942,50,0.04694,92,1.02102
ENSG00000152404,CWF19L2,22,-0.2339,7,-1.8842,18,-1.1125,50,1.06243,92,2.15382
ENSG00000110675,ELMOD1,4,-4.6815,93,-0.0366,124,1.34383,50,-0.9682,92,-0.0488
ENSG00000166266,CUL5,37,-0.7198,89,0.69796,55,-0.1470,50,-0.2046,92,0.75186
ENSG00000075239,ACAT1,82,0.04016,121,0.64825,77,-0.1472,50,-0.7202,92,0.20903
ENSG00000149308,NPAT,16,-0.5624,0,-6.3867,14,-1.2357,50,1.31398,92,2.45219
ENSG00000149311,ATM,50,0.31787,32,-0.4122,34,-0.6981,50,0.28134,92,1.27501
ENSG00000178105,DDX10,11,-1.5049,8,-1.8129,24,-0.5256,50,0.94366,92,2.01606
ENSG00000185742,C11orf87,3,-3.2572,0,-6.7664,29,-0.0458,50,0.86715,92,1.92824
ENSG00000137710,RDX,323,1.96272,57,-1.1172,89,-0.9288,50,-1.3144,92,-0.4061
ENSG00000149289,ZC3H12C,18,-0.3758,7,-1.6816,14,-1.3405,50,1.24012,92,2.36356
ENSG00000137714,FDX1,24,-1.1142,28,-0.7875,50,0.20451,50,0.07613,92,1.05246
ENSG00000137727,ARHGAP20,0,-7.6053,1,-3.9950,23,-0.3192,50,1.11531,92,2.21575
ENSG00000204381,LAYN,60,1.86254,3,-2.7939,4,-3.6031,50,1.27385,92,2.40392
ENSG00000170145,SIK2,30,-0.6430,44,-0.0234,41,-0.2458,50,0.19231,92,1.17813
ENSG00000137713,PPP2R1B,20,-0.1887,9,-1.3917,13,-1.5011,50,1.26200,92,2.38971
ENSG00000086848,ALG9,18,-0.7770,24,-0.3218,23,-0.8086,50,0.82864,92,1.88429
ENSG00000137720,C11orf1,20,-1.1064,39,-0.0301,37,-0.2391,50,0.34982,92,1.34990
ENSG00000109846,CRYAB,4606,4.73773,142,-2.6840,201,-3.2352,50,-4.1860,92,-3.3127
ENSG00000170276,HSPB2,23,-0.0041,10,-1.2882,12,-1.6239,50,1.26667,92,2.39532
ENSG00000150764,DIXDC1,109,1.39528,35,-0.5953,34,-1.1864,50,-0.0430,92,0.92441
ENSG00000150768,DLAT,24,-1.6517,52,-0.4091,80,0.72705,50,-0.4696,92,0.47158
ENSG00000150776,NKAPD1,19,-0.4992,29,0.18882,16,-1.3554,50,1.04535,92,2.13390
ENSG00000150779,TIMM8B,73,-1.4196,64,-1.5403,84,-1.9510,1337,4.02707,92,-1.0074
ENSG00000204370,SDHD,76,0.15747,72,0.04580,67,-0.1219,50,-0.5018,92,0.43776
ENSG00000150787,PTS,41,-1.3840,101,0.05966,118,0.85173,50,-1.0106,92,-0.0927
ENSG00000250303,LINC02762,9,-1.7000,6,-2.1135,25,-0.4391,50,0.92889,92,1.99905
ENSG00000149294,NCAM1,651,0.96621,333,-0.2114,399,0.16447,50,-3.0183,92,-2.1382
ENSG00000149295,DRD2,0,-5.3573,0,-6.1238,12,-1.1869,50,1.63764,92,2.85264
ENSG00000109906,ZBTB16,17,-0.8333,0,-5.7984,24,-0.5372,50,0.90596,92,1.97270
ENSG00000180425,C11orf71,25,-0.0277,10,-1.3373,15,-1.3598,50,1.11812,92,2.21905
ENSG00000076053,RBM7,16,-0.3662,0,-5.0876,11,-1.6254,50,1.47878,92,2.65343
ENSG00000076043,REXO2,35,-0.1288,40,0.10347,30,-0.7551,50,0.44938,92,1.45938
ENSG00000182985,CADM1,83,-1.2372,192,0.10781,229,1.18903,50,-1.9132,92,-1.0189
ENSG00000109917,ZPR1,33,-0.5615,24,-1.0015,47,0.00995,50,0.11168,92,1.09083
ENSG00000160584,SIK3,155,0.74753,38,-1.4743,104,0.08477,50,-1.0704,92,-0.1545
ENSG00000168092,PAFAH1B2,162,-0.0946,164,-0.0691,199,0.66117,50,-1.8416,92,-0.9459
ENSG00000149577,SIDT2,36,-0.1027,37,-0.0311,31,-0.7051,50,0.42634,92,1.43398
ENSG00000160613,PCSK7,20,-0.2839,11,-1.1549,15,-1.3315,50,1.16721,92,2.27694
ENSG00000186318,BACE1,321,2.39031,35,-1.5985,62,-1.4049,50,-1.0602,92,-0.1440
ENSG00000110274,CEP164,10,-1.0865,12,-0.7482,12,-1.5583,50,1.44310,92,2.60942
ENSG00000137726,FXYD6,191,-1.4432,552,0.25260,629,1.54524,50,-3.3189,92,-2.4412
ENSG00000177098,SCN4B,3,-2.9459,2,-3.2823,16,-0.8929,50,1.38744,92,2.54126
ENSG00000149575,SCN2B,26,-2.5072,35,-2.0108,106,-0.7398,707,3.03816,92,-0.5719
ENSG00000110344,UBE4A,64,-0.2097,50,-0.5775,78,0.28274,50,-0.5648,92,0.37158
ENSG00000167283,ATP5MG,248,-0.5455,303,-0.1998,442,1.23032,50,-2.8655,92,-1.9840
ENSG00000118058,KMT2A,58,0.14759,12,-2.1450,53,-0.0411,50,-0.0889,92,0.87527
ENSG00000149582,TMEM25,24,-1.5470,24,-1.4694,77,0.83660,50,-0.3669,92,0.57985
ENSG00000118096,IFT46,17,-1.3491,53,0.41753,37,-0.3097,50,0.34120,92,1.34045
ENSG00000095139,ARCN1,80,-0.0085,118,0.61325,78,-0.1108,50,-0.7112,92,0.21845
ENSG00000019144,PHLDB1,270,0.76024,31,-2.5893,39,-3.3089,1314,4.00159,92,-0.9929
ENSG00000110367,DDX6,141,0.01178,115,-0.3061,161,0.57059,50,-1.5506,92,-0.6486
ENSG00000186166,CCDC84,21,-0.2326,16,-0.6053,14,-1.4469,50,1.16296,92,2.27190
ENSG00000118181,RPS25,1150,0.86315,548,-0.4036,723,0.05812,531,-0.4538,92,-3.0476
ENSG00000196655,TRAPPC4,60,-0.5111,75,-0.1516,92,0.43762,50,-0.7560,92,0.17170
ENSG00000137700,SLC37A4,7,-1.7065,33,0.60155,13,-1.5037,50,1.27571,92,2.40615
ENSG00000149428,HYOU1,51,-1.3798,185,0.68098,142,0.72625,50,-1.3232,92,-0.4152
ENSG00000160695,VPS11,37,-0.4127,45,-0.0820,44,-0.2333,50,0.09162,92,1.06918
ENSG00000188486,H2AFX,73,0.78942,24,-1.0142,37,-0.7401,50,0.10270,92,1.08113
ENSG00000172269,DPAGT1,13,-1.1069,11,-1.2060,19,-0.8949,50,1.08678,92,2.18229
ENSG00000172375,C2CD2L,20,-1.4276,39,-0.3613,53,0.25934,50,0.01088,92,0.98224
ENSG00000172273,HINFP,11,-1.0366,0,-5.6760,14,-1.1724,50,1.37413,92,2.52505
ENSG00000172350,ABCG4,0,-7.6395,1,-4.1138,21,-0.4107,50,1.17789,92,2.28957
ENSG00000110395,CBL,20,-0.8963,8,-2.0987,32,-0.2297,50,0.59002,92,1.61541
ENSG00000076706,MCAM,94,0.34751,72,-0.0863,74,-0.1136,50,-0.6465,92,0.28599
ENSG00000173456,RNF26,24,-0.3312,7,-2.0145,22,-0.7988,50,0.87471,92,1.93689
ENSG00000154096,THY1,40,-3.9502,698,0.42054,703,1.39380,465,-0.2168,92,-2.6314
ENSG00000110400,NECTIN1,92,1.17680,1,-5.3877,38,-0.7838,50,0.05474,92,1.02942
ENSG00000181264,TLCD5,50,1.02424,0,-6.7420,16,-1.5700,50,0.89521,92,1.96038
ENSG00000196914,ARHGEF12,48,-1.1209,111,0.24132,111,0.67211,50,-0.9747,92,-0.0555
ENSG00000149403,GRIK4,20,-0.3974,8,-1.7452,18,-1.0356,50,1.05164,92,2.14122
ENSG00000109929,SC5D,113,-0.3925,138,-0.0482,169,0.73471,50,-1.5762,92,-0.6747
ENSG00000137642,SORL1,278,1.00774,90,-0.8734,161,0.02880,50,-1.7417,92,-0.8440
ENSG00000255248,MIR100HG,48,-0.4591,5,-3.6952,72,0.57355,50,-0.3571,92,0.59023
ENSG00000154127,UBASH3B,1,-4.2010,19,-0.3983,20,-0.7260,50,1.14298,92,2.24833
ENSG00000109971,HSPA8,740,-0.4107,1117,0.26248,1195,1.12428,50,-4.3334,92,-3.4606
ENSG00000023171,GRAMD1B,6,-3.0839,56,0.35139,47,0.15771,50,0.16903,92,1.15288
ENSG00000166257,SCN3B,9,-3.8800,244,1.15762,144,0.82596,50,-1.3125,92,-0.4042
ENSG00000110002,VWA5A,9,-3.2066,23,-1.7629,101,1.44341,50,-0.6379,92,0.29500
ENSG00000154144,TBRG1,54,0.18199,48,-0.0173,42,-0.5042,50,0.03944,92,1.01295
ENSG00000110013,SIAE,56,-0.4350,86,0.25204,76,0.16270,50,-0.5768,92,0.35900
