Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Schizophrenia,Schizophrenia,Brain,MMP16,ENSG00000156103.15,protein-coding,FUSION,-4.96E+00,7.00E-07,TWASP000050
Schizophrenia,Schizophrenia,Thyroid,MPHOSPH9,ENSG00000051825.14,protein-coding,FUSION,-6.17E+00,7.00E-10,TWASP000003
Schizophrenia,Schizophrenia,Brain,ELAC2,ENSG00000006744.18,protein-coding,FUSION,4.96E+00,7.01E-07,TWASP000004
Schizophrenia,Schizophrenia,Adipose,XRCC3,ENSG00000126215.13,protein-coding,FUSION,5.79E+00,7.01E-09,TWASP000123
Schizophrenia,Schizophrenia,Brain,PCDHA2,ENSG00000204969.6,protein-coding,FUSION,4.49E+00,7.02E-06,TWASP000123
Schizophrenia,Schizophrenia,Ovary,H4C11,ENSG00000197238,protein-coding,Summary-PrediXcan(S-PrediXcan),7.18E+00,7.02E-13,TWASP000056
Schizophrenia,Schizophrenia,Ovary,H4C11,ENSG00000197238,protein-coding,Summary-PrediXcan(S-PrediXcan),7.18E+00,7.02E-13,TWASP000054
Schizophrenia,Schizophrenia,Artery Tibia,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.87E+00,7.02E-19,TWASP000054
Schizophrenia,Schizophrenia,Artery Tibia,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.87E+00,7.02E-19,TWASP000056
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,MMAB,ENSG00000139428.11,protein-coding,FUSION,-3.98E+00,7.03E-05,TWASP000022
Schizophrenia,Schizophrenia,Colon Transverse,BAG5,ENSG00000166170.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.39E+00,7.03E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain,GLDN,ENSG00000186417.13,protein-coding,FUSION,-5.39E+00,7.03E-08,TWASP000123
Schizophrenia,Schizophrenia,Colon Transverse,BAG5,ENSG00000166170.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.39E+00,7.03E-08,TWASP000056
Schizophrenia,Schizophrenia,Breast Mammary Tissue,FLOT1,ENSG00000137312.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.35E+00,7.03E-17,TWASP000054
Schizophrenia,Schizophrenia,Breast Mammary Tissue,FLOT1,ENSG00000137312.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.35E+00,7.03E-17,TWASP000056
Schizophrenia,Schizophrenia,Vagina,ZNF391,ENSG00000124613.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.04E-08,TWASP000056
Schizophrenia,Schizophrenia,Vagina,ZNF391,ENSG00000124613.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.04E-08,TWASP000054
Schizophrenia,Schizophrenia,Whole Blood,SNX19,ENSG00000120451.10,protein-coding,FUSION,-5.79E+00,7.04E-09,TWASP000003
Schizophrenia,Schizophrenia,Brain Cortex,LRRC37A,ENSG00000176681.14,protein-coding,FUSION,-4.49E+00,7.07E-06,TWASP000050
Schizophrenia,Schizophrenia,Brain Cortex,RP4-673D20.3,ENSG00000232528.3,transcribed_unitary_pseudogene,FUSION,-4.96E+00,7.07E-07,TWASP000050
Schizophrenia,Schizophrenia,Colon Sigmoid,POU5F1,ENSG00000204531.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.07E-08,TWASP000056
Schizophrenia,Schizophrenia,Colon Sigmoid,POU5F1,ENSG00000204531.17,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.07E-08,TWASP000054
Schizophrenia,Schizophrenia,Colon Sigmoid,RP11-182J1.14,ENSG00000259683.1,unprocessed_pseudogene,FUSION,6.52E+00,7.08E-11,TWASP000003
Schizophrenia,Schizophrenia,Cells Transformed Fibroblast,OGFOD2,ENSG00000111325.16,protein-coding,Summary-PrediXcan(S-PrediXcan),6.86E+00,7.09E-12,TWASP000054
Schizophrenia,Schizophrenia,Brain,CTB-152G17.6,ENSG00000272918.1,antisense,FUSION,5.39E+00,7.10E-08,TWASP000004
Schizophrenia,Schizophrenia,Thyroid,NEK4,ENSG00000114904.12,protein-coding,FUSION,-5.39E+00,7.10E-08,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,PPME1,ENSG00000214517.9,protein-coding,FUSION,3.97E+00,7.11E-05,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,RILPL1,ENSG00000188026.12,protein-coding,FUSION,4.96E+00,7.11E-07,TWASP000022
Schizophrenia,Schizophrenia,Brain Hippocampus,STRCP1,ENSG00000166763.7,unprocessed_pseudogene,FUSION,-3.97E+00,7.12E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,RALGAPA2,ENSG00000188559.13,protein-coding,FUSION,-4.49E+00,7.12E-06,TWASP000050
Schizophrenia,Schizophrenia,Breast Mammary Tissue,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.52E+00,7.12E-11,TWASP000056
Schizophrenia,Schizophrenia,Breast Mammary Tissue,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.52E+00,7.12E-11,TWASP000054
Schizophrenia,Schizophrenia,Brain,ERCC8,ENSG00000049167.13,protein-coding,FUSION,-4.49E+00,7.15E-06,TWASP000083
Schizophrenia,Schizophrenia,Breast Mammary Tissue,ZKSCAN3,ENSG00000189298.13,protein-coding,Summary-PrediXcan(S-PrediXcan),8.07E+00,7.16E-16,TWASP000056
Schizophrenia,Schizophrenia,Breast Mammary Tissue,ZKSCAN3,ENSG00000189298.13,protein-coding,Summary-PrediXcan(S-PrediXcan),8.07E+00,7.16E-16,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,NRIP1,ENSG00000180530.10,protein-coding,FUSION,-3.97E+00,7.18E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,SYT1,ENSG00000067715.13,protein-coding,FUSION,-3.97E+00,7.18E-05,TWASP000083
Schizophrenia,Schizophrenia,Brain Hippocampus,TEX9,ENSG00000151575.14,protein-coding,FUSION,-4.96E+00,7.18E-07,TWASP000022
Schizophrenia,Schizophrenia,EBV-Transformed Lymphocyte,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.79E+00,7.18E-09,TWASP000054
Schizophrenia,Schizophrenia,EBV-Transformed Lymphocyte,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.79E+00,7.18E-09,TWASP000056
Schizophrenia,Schizophrenia,Esophagus Gastroesophageal,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.07E+00,7.18E-16,TWASP000056
Schizophrenia,Schizophrenia,Esophagus Gastroesophageal,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.07E+00,7.18E-16,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,ACADVL,ENSG00000072778.19,protein-coding,FUSION,-3.97E+00,7.19E-05,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,FAM214A,ENSG00000047346.12,protein-coding,FUSION,3.97E+00,7.19E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Cortex,CENPM,ENSG00000100162.14,protein-coding,FUSION,-4.49E+00,7.19E-06,TWASP000050
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,CRELD2,ENSG00000184164.14,protein-coding,FUSION,4.49E+00,7.19E-06,TWASP000073
Schizophrenia,Schizophrenia,Heart Left Ventricle,BAK1,ENSG00000030110.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.19E-08,TWASP000054
Schizophrenia,Schizophrenia,Heart Left Ventricle,BAK1,ENSG00000030110.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.39E+00,7.19E-08,TWASP000056
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.79E+00,7.19E-09,TWASP000054
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.79E+00,7.19E-09,TWASP000056
Schizophrenia,Schizophrenia,Whole Blood,SLC23A3,ENSG00000213901.10,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),4.41E-02,7.20E-08,TWASP000090
Schizophrenia,Schizophrenia,Brain Hippocampus,WDR43,ENSG00000163811.11,protein-coding,FUSION,-4.49E+00,7.22E-06,TWASP000022
Schizophrenia,Schizophrenia,Whole Blood,TIGD5,ENSG00000179886.5,protein-coding,Transcriptome-Wide Summary Statistics-based Mendelian Randomization(TWMR),-4.83E-02,7.23E-07,TWASP000090
Schizophrenia,Schizophrenia,Brain,NDUFAF2,ENSG00000164182.10,protein-coding,FUSION,4.49E+00,7.24E-06,TWASP000123
Schizophrenia,Schizophrenia,Brain,MAPRE3,ENSG00000084764.10,protein-coding,FUSION,4.95E+00,7.25E-07,TWASP000083
Schizophrenia,Schizophrenia,Brain,PAAF1,ENSG00000175575.12,protein-coding,FUSION,3.97E+00,7.26E-05,TWASP000083
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,SLC8A3,ENSG00000100678.18,protein-coding,FUSION,-3.97E+00,7.26E-05,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,ZNF493,ENSG00000196268.11,protein-coding,FUSION,3.97E+00,7.27E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Hippocampus,YWHAB,ENSG00000166913.12,protein-coding,FUSION,-3.97E+00,7.28E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain Hippocampus,PDF,ENSG00000258429.1,protein-coding,FUSION,-4.49E+00,7.28E-06,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,FAM53C,ENSG00000120709.10,protein-coding,FUSION,-4.95E+00,7.28E-07,TWASP000022
Schizophrenia,Schizophrenia,Stomach,C22orf46,ENSG00000184208.10,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.78E+00,7.28E-09,TWASP000054
Schizophrenia,Schizophrenia,Esophagus Mucosa,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.07E+00,7.28E-16,TWASP000056
Schizophrenia,Schizophrenia,Esophagus Mucosa,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.07E+00,7.28E-16,TWASP000054
Schizophrenia,Schizophrenia,Peripheral Blood,PSMA4,ENSG00000041357.15,protein-coding,Summary data-based Mendelian Randomization(SMR),3.12E-01,7.29E-07,TWASP000100
Schizophrenia,Schizophrenia,Whole Blood,AS3MT,ENSG00000214435.7,protein-coding,FUSION,5.78E+00,7.33E-09,TWASP000123
Schizophrenia,Schizophrenia,Brain Hippocampus,TLN2,ENSG00000171914.16,protein-coding,FUSION,3.96E+00,7.34E-05,TWASP000022
Schizophrenia,Schizophrenia,Thyroid,CYP2D6,ENSG00000100197.20,protein-coding,FUSION,5.78E+00,7.34E-09,TWASP000003
Schizophrenia,Schizophrenia,Thyroid,ZKSCAN8P1,ENSG00000226314,pseudogene,FUSION,-4.95E+00,7.35E-07,TWASP000003
Schizophrenia,Schizophrenia,Whole Blood,NEK4,ENSG00000114904.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.51E+00,7.35E-11,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,SMDT1,ENSG00000183172.8,protein-coding,FUSION,-5.38E+00,7.36E-08,TWASP000003
Schizophrenia,Schizophrenia,Brain,HLA-DOA,ENSG00000204252.13,protein-coding,FUSION,-5.78E+00,7.36E-09,TWASP000004
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,LRRN3,ENSG00000173114.12,protein-coding,FUSION,4.48E+00,7.37E-06,TWASP000022
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,CBR3,ENSG00000159231.5,protein-coding,FUSION,4.95E+00,7.37E-07,TWASP000003
Schizophrenia,Schizophrenia,Brain Hippocampus,MAX,ENSG00000125952.18,protein-coding,FUSION,3.96E+00,7.39E-05,TWASP000022
Schizophrenia,Schizophrenia,Esophagus Muscularis,PPP1R13B,ENSG00000088808.16,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.38E+00,7.39E-08,TWASP000054
Schizophrenia,Schizophrenia,Esophagus Muscularis,PPP1R13B,ENSG00000088808.16,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.38E+00,7.39E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,MAD1L1,ENSG00000002822.15,protein-coding,FUSION,6.51E+00,7.39E-11,TWASP000022
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,RN7SL656P,ENSG00000265411.1,misc_RNA,FUSION,-4.48E+00,7.40E-06,TWASP000022
Schizophrenia,Schizophrenia,Brain,CYP17A1-AS1,ENSG00000203886.4,antisense,FUSION,-6.51E+00,7.40E-11,TWASP000004
Schizophrenia,Schizophrenia,Brain,ERGIC3,ENSG00000125991.19,protein-coding,FUSION,-7.78E+00,7.41E-15,TWASP000004
Schizophrenia,Schizophrenia,Brain,ATP5MK,ENSG00000173915,protein-coding,FUSION,-4.48E+00,7.42E-06,TWASP000050
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,TVP23B,ENSG00000171928.13,protein-coding,FUSION,3.96E+00,7.43E-05,TWASP000022
Schizophrenia,Schizophrenia,Brain,METTL21A,ENSG00000144401.14,protein-coding,FUSION,-4.48E+00,7.44E-06,TWASP000083
Schizophrenia,Schizophrenia,Adipose,RP11-182J1.14,ENSG00000259683.1,unprocessed_pseudogene,FUSION,6.16E+00,7.44E-10,TWASP000003
Schizophrenia,Schizophrenia,Testis,TSBP1,ENSG00000204296,protein-coding,Summary-PrediXcan(S-PrediXcan),7.48E+00,7.44E-14,TWASP000056
Schizophrenia,Schizophrenia,Testis,TSBP1,ENSG00000204296,protein-coding,Summary-PrediXcan(S-PrediXcan),7.48E+00,7.44E-14,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,ERGIC3,ENSG00000125991.19,protein-coding,FUSION,-9.12E+00,7.44E-20,TWASP000073
Schizophrenia,Schizophrenia,Pancreas,NMB,ENSG00000197696.9,protein-coding,FUSION,-5.78E+00,7.45E-09,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,NAGA,ENSG00000198951.11,protein-coding,FUSION,7.17E+00,7.46E-13,TWASP000022
Schizophrenia,Schizophrenia,Heart Left Ventricle,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.16E+00,7.47E-10,TWASP000054
Schizophrenia,Schizophrenia,Heart Left Ventricle,SNX19,ENSG00000120451.10,protein-coding,Summary-PrediXcan(S-PrediXcan),6.16E+00,7.47E-10,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,GTDC1,ENSG00000121964.14,protein-coding,FUSION,4.48E+00,7.48E-06,TWASP000022
Schizophrenia,Schizophrenia,Esophagus Mucosa,NAGA,ENSG00000198951.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.48E-08,TWASP000054
Schizophrenia,Schizophrenia,Esophagus Mucosa,NAGA,ENSG00000198951.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.48E-08,TWASP000056
Schizophrenia,Schizophrenia,Whole Blood,MAPK3,ENSG00000102882.11,protein-coding,Summary-PrediXcan(S-PrediXcan),6.51E+00,7.48E-11,TWASP000054
Schizophrenia,Schizophrenia,Pituitary,NAGA,ENSG00000198951.11,protein-coding,Summary-PrediXcan(S-PrediXcan),6.51E+00,7.48E-11,TWASP000054
Schizophrenia,Schizophrenia,Pancreas,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.48E+00,7.48E-14,TWASP000056
Schizophrenia,Schizophrenia,Pancreas,ZSCAN31,ENSG00000235109.7,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.48E+00,7.48E-14,TWASP000054
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,CALN1,ENSG00000183166.10,protein-coding,FUSION,3.96E+00,7.49E-05,TWASP000022
Schizophrenia,Schizophrenia,Stomach,ZNF391,ENSG00000124613.8,protein-coding,FUSION,5.78E+00,7.49E-09,TWASP000003
Schizophrenia,Schizophrenia,Lung,HFE,ENSG00000010704.18,protein-coding,Summary-PrediXcan(S-PrediXcan),6.15E+00,7.51E-10,TWASP000054
Schizophrenia,Schizophrenia,Brain Hippocampus,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.53E-08,TWASP000054
Schizophrenia,Schizophrenia,Muscle Skeletal,ACTR5,ENSG00000101442.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.38E+00,7.53E-08,TWASP000054
Schizophrenia,Schizophrenia,Muscle Skeletal,ACTR5,ENSG00000101442.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.38E+00,7.53E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,GLYCTK,ENSG00000168237.17,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.53E-08,TWASP000056
Schizophrenia,Schizophrenia,Skin Sun Exposed,LCAT,ENSG00000213398.7,protein-coding,FUSION,-4.95E+00,7.55E-07,TWASP000003
Schizophrenia,Schizophrenia,Brain,PBRM1,ENSG00000163939.18,protein-coding,FUSION,6.15E+00,7.56E-10,TWASP000123
Schizophrenia,Schizophrenia,Brain,RP11-197N18.2,ENSG00000256028.2,processed_transcript,FUSION,-5.38E+00,7.57E-08,TWASP000004
Schizophrenia,Schizophrenia,Pituitary,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.06E+00,7.57E-16,TWASP000056
Schizophrenia,Schizophrenia,Pituitary,HLA-DMA,ENSG00000204257.14,protein-coding,Summary-PrediXcan(S-PrediXcan),-8.06E+00,7.57E-16,TWASP000054
Schizophrenia,Schizophrenia,Blood,GATAD2A,ENSG00000167491.17,protein-coding,FUSION,-4.95E+00,7.59E-07,TWASP000003
Schizophrenia,Schizophrenia,Muscle Skeletal,SMDT1,ENSG00000183172.8,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.59E-08,TWASP000054
Schizophrenia,Schizophrenia,Muscle Skeletal,SMDT1,ENSG00000183172.8,protein-coding,Summary-PrediXcan(S-PrediXcan),5.38E+00,7.59E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain,DPYD,ENSG00000188641.12,protein-coding,FUSION,5.38E+00,7.61E-08,TWASP000123
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,CENPM,ENSG00000100162.14,protein-coding,FUSION,-6.15E+00,7.61E-10,TWASP000022
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,BAK1,ENSG00000030110.12,protein-coding,FUSION,4.94E+00,7.62E-07,TWASP000003
Schizophrenia,Schizophrenia,Brain Hypothalamus,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.78E+00,7.62E-09,TWASP000056
Schizophrenia,Schizophrenia,Brain Hypothalamus,ZSCAN23,ENSG00000187987.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.78E+00,7.62E-09,TWASP000054
Schizophrenia,Schizophrenia,Brain Cortex,THOC7,ENSG00000163634.11,protein-coding,FUSION,-4.48E+00,7.63E-06,TWASP000050
Schizophrenia,Schizophrenia,Testis,NMB,ENSG00000197696.9,protein-coding,FUSION,5.78E+00,7.63E-09,TWASP000003
Schizophrenia,Schizophrenia,Brain Hippocampus,POLR2J3,ENSG00000168255.19,protein-coding,FUSION,-3.96E+00,7.64E-05,TWASP000022
Schizophrenia,Schizophrenia,Peripheral Blood,BAG5,ENSG00000166170.9,protein-coding,Summary data-based Mendelian Randomization(SMR),6.36E-01,7.69E-06,TWASP000100
Schizophrenia,Schizophrenia,Brain Caudate Basal Ganglia,COA8,ENSG00000256053,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.15E+00,7.69E-10,TWASP000054
Schizophrenia,Schizophrenia,Brain Caudate Basal Ganglia,COA8,ENSG00000256053,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.15E+00,7.69E-10,TWASP000056
Schizophrenia,Schizophrenia,Brain Hippocampus,REEP2,ENSG00000132563.15,protein-coding,FUSION,6.51E+00,7.69E-11,TWASP000022
Schizophrenia,Schizophrenia,Brain Hippocampus,GOSR1,ENSG00000108587.15,protein-coding,FUSION,-3.95E+00,7.70E-05,TWASP000022
Schizophrenia,Schizophrenia,Pituitary,CCHCR1,ENSG00000204536.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.37E+00,7.70E-08,TWASP000056
Schizophrenia,Schizophrenia,Pituitary,CCHCR1,ENSG00000204536.13,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.37E+00,7.70E-08,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,C4A,ENSG00000244731.7,protein-coding,Summary-PrediXcan(S-PrediXcan),9.12E+00,7.72E-20,TWASP000056
Schizophrenia,Schizophrenia,Aortic Artery,ARL3,ENSG00000138175.8,protein-coding,Summary-PrediXcan(S-PrediXcan),5.77E+00,7.73E-09,TWASP000054
Schizophrenia,Schizophrenia,Aortic Artery,ARL3,ENSG00000138175.8,protein-coding,Summary-PrediXcan(S-PrediXcan),5.77E+00,7.73E-09,TWASP000056
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,HOMER2,ENSG00000103942.12,protein-coding,FUSION,-4.47E+00,7.74E-06,TWASP000022
Schizophrenia,Schizophrenia,Heart Atrial Appendage,INO80E,ENSG00000169592.14,protein-coding,FUSION,-6.15E+00,7.74E-10,TWASP000003
Schizophrenia,Schizophrenia,Dorsal Lateral Prefrontal Cortex,OGFOD2,ENSG00000111325.16,protein-coding,FUSION,-6.51E+00,7.74E-11,TWASP000022
Schizophrenia,Schizophrenia,Nerve Tibial,OR2H2,ENSG00000204657.3,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.84E+00,7.75E-12,TWASP000054
Schizophrenia,Schizophrenia,Nerve Tibial,OR2H2,ENSG00000204657.3,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.84E+00,7.75E-12,TWASP000056
Schizophrenia,Schizophrenia,Brain,NPIPA3,ENSG00000224712.12,protein-coding,FUSION,3.95E+00,7.76E-05,TWASP000083
Schizophrenia,Schizophrenia,Brain,NIP7,ENSG00000132603.13,protein-coding,FUSION,-4.47E+00,7.76E-06,TWASP000083
Schizophrenia,Schizophrenia,Thyroid,RP11-73M18.8,ENSG00000269958.1,sense_intronic,FUSION,-4.94E+00,7.80E-07,TWASP000003
Schizophrenia,Schizophrenia,Esophagus Mucosa,RP11-73M18.8,ENSG00000269958.1,sense_intronic,FUSION,-6.50E+00,7.80E-11,TWASP000003
Schizophrenia,Schizophrenia,Whole Blood,LPAR2,ENSG00000064547.13,protein-coding,FUSION,-5.37E+00,7.81E-08,TWASP000123
Schizophrenia,Schizophrenia,Adrenal Gland,HLA-DQA1,ENSG00000196735.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.81E-08,TWASP000054
Schizophrenia,Schizophrenia,Blood,LPAR2,ENSG00000064547.13,protein-coding,FUSION,5.37E+00,7.81E-08,TWASP000003
Schizophrenia,Schizophrenia,Adrenal Gland,HLA-DQA1,ENSG00000196735.11,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.81E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,C5orf63,ENSG00000164241.13,protein-coding,FUSION,4.47E+00,7.82E-06,TWASP000178
Schizophrenia,Schizophrenia,Brain,CLEC18B,ENSG00000140839.11,protein-coding,FUSION,4.94E+00,7.82E-07,TWASP000004
Schizophrenia,Schizophrenia,Whole Blood,XRCC3,ENSG00000126215.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.50E+00,7.83E-11,TWASP000056
Schizophrenia,Schizophrenia,Whole Blood,XRCC3,ENSG00000126215.13,protein-coding,Summary-PrediXcan(S-PrediXcan),6.50E+00,7.83E-11,TWASP000054
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,INO80E,ENSG00000169592.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.85E-08,TWASP000054
Schizophrenia,Schizophrenia,Skin Not Sun Exposed,INO80E,ENSG00000169592.14,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.85E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain,KMT5A,ENSG00000183955.12,protein-coding,FUSION,-5.37E+00,7.87E-08,TWASP000123
Schizophrenia,Schizophrenia,Whole Blood,RNF112,ENSG00000128482.15,protein-coding,FUSION,-4.47E+00,7.88E-06,TWASP000123
Schizophrenia,Schizophrenia,Colon Transverse,CDK2AP1,ENSG00000111328.6,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.77E+00,7.88E-09,TWASP000056
Schizophrenia,Schizophrenia,Colon Transverse,CDK2AP1,ENSG00000111328.6,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.77E+00,7.88E-09,TWASP000054
Schizophrenia,Schizophrenia,Lung,LRRN3,ENSG00000173114.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.15E+00,7.89E-10,TWASP000054
Schizophrenia,Schizophrenia,Lung,LRRN3,ENSG00000173114.12,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.15E+00,7.89E-10,TWASP000056
Schizophrenia,Schizophrenia,Thyroid,GPANK1,ENSG00000204438.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.90E-08,TWASP000054
Schizophrenia,Schizophrenia,Thyroid,GPANK1,ENSG00000204438.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.37E+00,7.90E-08,TWASP000056
Schizophrenia,Schizophrenia,Brain,RSRC2,ENSG00000111011.17,protein-coding,FUSION,-5.37E+00,7.91E-08,TWASP000050
Schizophrenia,Schizophrenia,Brain Hippocampus,CGREF1,ENSG00000138028.15,protein-coding,FUSION,-3.95E+00,7.92E-05,TWASP000022
Schizophrenia,Schizophrenia,Frontal Cortex,FAM85B,ENSG00000253893.2,antisense,Summary data-based Mendelian Randomization(SMR),-6.41E-02,7.92E-06,TWASP000100
Schizophrenia,Schizophrenia,Heart Left Ventricle,PSORS1C1,ENSG00000204540.10,protein-coding,Summary-PrediXcan(S-PrediXcan),5.77E+00,7.92E-09,TWASP000054
Schizophrenia,Schizophrenia,Whole Blood,ZKSCAN4,ENSG00000187626.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-9.60E+00,7.93E-22,TWASP000054
Schizophrenia,Schizophrenia,Brain,SCUBE1,ENSG00000159307.18,protein-coding,FUSION,3.95E+00,7.94E-05,TWASP000083
Schizophrenia,Schizophrenia,Skin Sun Exposed,B3GNT4,ENSG00000176383.8,protein-coding,Summary-PrediXcan(S-PrediXcan),-5.37E+00,7.94E-08,TWASP000054
Schizophrenia,Schizophrenia,Brain Dorsolateral Prefrontal Cortex,PCDHA7,ENSG00000204963.5,protein-coding,FUSION,5.77E+00,7.94E-09,TWASP000178
