Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,MYCL,ENSG00000116990.10,protein-coding,FUSION,4.03E+00,5.48E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Adipose,ELL,ENSG00000105656.12,protein-coding,FUSION,4.03E+00,5.48E-05,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,IFIT2,ENSG00000119922.9,protein-coding,Summary data_based Mendelian Randomization(SMR),8.21E-01,5.48E-05,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ESPN,ENSG00000187017.15,protein-coding,Summary data_based Mendelian Randomization(SMR)_,4.21E-01,5.49E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,SFN,ENSG00000175793.11,protein-coding,Summary data_based Mendelian Randomization(SMR)_,1.18E+00,5.49E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,GPRC5B,ENSG00000167191.11,protein-coding,FUSION,4.03E+00,5.50E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,APOC1,ENSG00000130208.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.21E+00,5.51E-13,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,APOC1,ENSG00000130208.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-7.21E+00,5.51E-13,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,NUP160,ENSG00000030066.13,protein-coding,FUSION,-5.01E+00,5.52E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,VASP,ENSG00000125753.13,protein-coding,Summary-PrediXcan(S-PrediXcan),7.52E+00,5.52E-14,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,VASP,ENSG00000125753.13,protein-coding,Summary-PrediXcan(S-PrediXcan),7.52E+00,5.52E-14,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,FUS,ENSG00000089280.18,protein-coding,FUSION,3.45E+00,5.54E-04,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,C2orf74,ENSG00000237651.6,protein-coding,Summary data_based Mendelian Randomization(SMR)_,1.89E-01,5.54E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Vagina,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,4.03E+00,5.55E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,INCA1,ENSG00000196388.8,protein-coding,FUSION,4.03E+00,5.56E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,FCER1G,ENSG00000158869.10,protein-coding,S-PrediXcan,-6.20E+00,5.56E-10,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,SNX32,ENSG00000172803.17,protein-coding,S-PrediXcan,-4.54E+00,5.57E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,PLEKHA1,ENSG00000107679.14,protein-coding,S-PrediXcan,-4.03E+00,5.58E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Prostate,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.03E+00,5.58E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,PVR,ENSG00000073008.14,protein-coding,S-PrediXcan,-8.64E+00,5.58E-18,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,MS4A4E,ENSG00000214787.9,protein-coding,Summary-PrediXcan(S-PrediXcan),5.43E+00,5.59E-08,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,PPOX,ENSG00000143224.17,protein-coding,S-PrediXcan,-4.03E+00,5.60E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,PPOX,ENSG00000143224.17,protein-coding,S-PrediXcan,-4.03E+00,5.60E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.03E+00,5.60E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,SH3YL1,ENSG00000035115.21,protein-coding,FUSION,-3.45E+00,5.64E-04,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,ATP5MF,ENSG00000241468,protein-coding,S-PrediXcan,-4.03E+00,5.64E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,ATP5MF,ENSG00000241468,protein-coding,S-PrediXcan,-4.03E+00,5.64E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,RAB8B,ENSG00000166128.12,protein-coding,S-PrediXcan,-4.54E+00,5.65E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ATG10,ENSG00000152348.15,protein-coding,Summary data_based Mendelian Randomization(SMR)_,-3.91E-01,5.66E-05,TWASP000018
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.03E+00,5.67E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Substantia Nigra,ZKSCAN1,ENSG00000106261.16,protein-coding,S-PrediXcan,4.03E+00,5.68E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,ZKSCAN1,ENSG00000106261.16,protein-coding,S-PrediXcan,4.03E+00,5.68E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,PVR,ENSG00000073008.14,protein-coding,FUSION,-6.55E+00,5.68E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,GRN,ENSG00000030582.17,protein-coding,S-PrediXcan,-4.03E+00,5.70E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,GRN,ENSG00000030582.17,protein-coding,S-PrediXcan,-4.03E+00,5.70E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adipose,ACP2,ENSG00000134575.9,protein-coding,FUSION,-4.03E+00,5.70E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-5.83E+00,5.70E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Stomach,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.43E+00,5.71E-08,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Stomach,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.43E+00,5.71E-08,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,INO80E,ENSG00000169592.14,protein-coding,S-PrediXcan,4.02E+00,5.72E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,INO80E,ENSG00000169592.14,protein-coding,S-PrediXcan,4.02E+00,5.72E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,MS4A6A,ENSG00000110077.14,protein-coding,FUSION,3.18E+00,5.72E-08,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,ZNF285,ENSG00000267508.5,protein-coding,Summary-PrediXcan(S-PrediXcan),5.82E+00,5.72E-09,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,ZNF285,ENSG00000267508.5,protein-coding,Summary-PrediXcan(S-PrediXcan),5.82E+00,5.72E-09,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Brain,CLPTM1,ENSG00000104853.15,protein-coding,FUSION,-8.37E+00,5.73E-17,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Skin Sun Exposed,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,5.43E+00,5.74E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,MTCH2,ENSG00000109919.9,protein-coding,FUSION,5.40E-01,5.76E-06,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Brain,ACAA1,ENSG00000060971.17,protein-coding,Summary data_based Mendelian Randomization(SMR),-6.39E-01,5.79E-05,TWASP000044
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,ZNF112,ENSG00000062370.16,protein-coding,Bayesian genome-wide TWAS,9.14E+00,5.79E-20,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,Uterus,TOMM40,ENSG00000130204.12,protein-coding,FUSION,4.53E+00,5.80E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.53E+00,5.80E-06,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.88E+00,5.80E-12,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.88E+00,5.80E-12,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,YPEL3,ENSG00000090238.11,protein-coding,S-PrediXcan,-4.02E+00,5.81E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,YPEL3,ENSG00000090238.11,protein-coding,S-PrediXcan,-4.02E+00,5.81E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,PTPN21,ENSG00000070778.12,protein-coding,FUSION,-4.02E+00,5.83E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Adipose,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-6.55E+00,5.83E-11,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cells Transformed Fibroblast,PVR,ENSG00000073008.14,protein-coding,FUSION,-6.19E+00,5.84E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,SAAL1,ENSG00000166788.9,protein-coding,Summary data_based Mendelian Randomization(SMR),-5.20E-01,5.85E-08,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,ERCC3,ENSG00000163161.12,protein-coding,Summary data_based Mendelian Randomization(SMR),8.20E-01,5.85E-08,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Cells EBV-transformed lymphocytes,MADD,ENSG00000110514.19,protein-coding,FUSION,-4.53E+00,5.87E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Small Intestine-Terminal Ileum,BIN1,ENSG00000136717.14,protein-coding,FUSION,-5.00E+00,5.88E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,RAB8B,ENSG00000166128.12,protein-coding,S-PrediXcan,-4.53E+00,5.89E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,CELF1,ENSG00000149187.17,protein-coding,FUSION,-4.53E+00,5.91E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),7.51E+00,5.91E-14,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),7.51E+00,5.91E-14,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,SRA1,ENSG00000213523.10,protein-coding,S-PrediXcan,-4.02E+00,5.92E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.02E+00,5.92E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,DDIT3,ENSG00000175197.11,protein-coding,MOSTWAS,-6.55E+00,5.93E-11,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Vagina,POLR2MP1,-,pseudogene,FUSION,-4.01E+00,5.95E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,ERCC1,ENSG00000012061.15,protein-coding,S-PrediXcan,-4.01E+00,5.96E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,ERCC1,ENSG00000012061.15,protein-coding,S-PrediXcan,-4.01E+00,5.96E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,CFAP119,ENSG00000196118,protein-coding,S-PrediXcan,4.53E+00,5.96E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,HDC,ENSG00000140287.10,protein-coding,FUSION,4.99E+00,5.96E-07,TWASP000173
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,PRPF19,ENSG00000110107.8,protein-coding,TIGAR,5.42E+00,5.98E-08,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,CD14,CLPTM1,ENSG00000104853.15,protein-coding,FUSION,-8.37E+00,5.98E-17,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,ZNF771,ENSG00000179965.11,protein-coding,S-PrediXcan,-4.01E+00,5.99E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pancreas,PPM1N,ENSG00000213889.10,protein-coding,FUSION,-6.19E+00,6.01E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,OGDH,ENSG00000105953.14,protein-coding,MOSTWAS,-5.82E+00,6.03E-09,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Colon Sigmoid,OR52N4,ENSG00000181074.3,protein-coding,FUSION,4.01E+00,6.05E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,ZNF660,ENSG00000144792.9,protein-coding,FUSION,-4.01E+00,6.05E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),6.19E+00,6.06E-10,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,CWC25,ENSG00000273559.4,protein-coding,Summary data_based Mendelian Randomization(SMR),4.93E-01,6.07E-07,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,GRN,ENSG00000030582.17,protein-coding,S-PrediXcan,-4.01E+00,6.08E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,TSTD1,ENSG00000215845.10,protein-coding,S-PrediXcan,4.01E+00,6.08E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.01E+00,6.09E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Small Intestine-Terminal Ileum,PSMC3,ENSG00000165916.8,protein-coding,FUSION,-6.19E+00,6.09E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Adipose,MS4A4A,ENSG00000110079.16,protein-coding,FUSION,2.40E-01,6.11E-07,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,ZNF296,ENSG00000170684.8,protein-coding,S-PrediXcan,-5.81E+00,6.11E-09,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,IFIT3,ENSG00000119917.13,protein-coding,Summary data_based Mendelian Randomization(SMR),-4.61E-01,6.12E-06,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Pituitary,CEACAM19,ENSG00000186567.12,protein-coding,S-PrediXcan,9.14E+00,6.13E-20,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,BTNL2,ENSG00000204290.10,protein-coding,S-PrediXcan,6.88E+00,6.14E-12,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,SLC39A13,ENSG00000165915.13,protein-coding,FUSION,-5.81E+00,6.15E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Adipose,RAPSN,ENSG00000165917.9,protein-coding,FUSION,5.41E+00,6.17E-08,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,TBC1D7,ENSG00000145979.17,protein-coding,FUSION,4.01E+00,6.18E-05,TWASP000007
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,CD33,ENSG00000105383.14,protein-coding,FUSION,4.01E+00,6.18E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cells EBV-transformed lymphocytes,C1QTNF4,ENSG00000172247.3,protein-coding,FUSION,4.52E+00,6.18E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,CD33,ENSG00000105383.14,protein-coding,Summary data-based Mendelian Randomization(SMR),3.70E-02,6.18E-07,TWASP000095
Alzheimer's Disease,Alzheimer'S Disease,Brain Cortex,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.01E+00,6.19E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,TREM2,ENSG00000095970.16,protein-coding,FUSION,-4.52E+00,6.19E-06,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Testis,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-4.01E+00,6.20E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,GEMIN7,ENSG00000142252.10,protein-coding,S-PrediXcan,5.41E+00,6.23E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,DMWD,ENSG00000185800.11,protein-coding,FUSION,4.52E+00,6.24E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Prefrontal Cortex,SDS,ENSG00000135094.10,protein-coding,MOSTWAS,-6.87E+00,6.24E-12,TWASP000131
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,TREM2,ENSG00000095970.16,protein-coding,FUSION,-4.00E+00,6.26E-05,TWASP000173
Alzheimer Dementia,Alzheimer'S Disease,Dorsal Lateral Prefrontal Cortex,TMEM132A,ENSG00000006118.14,protein-coding,TIGAR,-6.18E+00,6.26E-10,TWASP000079
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellar Hemisphere,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.19E+00,6.26E-13,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebellar Hemisphere,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),7.19E+00,6.26E-13,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.18E+00,6.30E-10,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Adrenal Gland,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.18E+00,6.30E-10,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Anterior Cingulate Cortex,KCNH6,ENSG00000173826.14,protein-coding,S-PrediXcan,-4.00E+00,6.32E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Breast Mammary Tissue,DMWD,ENSG00000185800.11,protein-coding,FUSION,4.98E+00,6.32E-07,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampal,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),3.42E+00,6.34E-04,TWASP000134
Alzheimer's Disease,Alzheimer'S Disease,Caudate Basal Ganglia,HLA-DQA1,ENSG00000196735.11,protein-coding,S-PrediXcan,4.00E+00,6.34E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,HLA-DQA1,ENSG00000196735.11,protein-coding,S-PrediXcan,4.00E+00,6.34E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,FAM241A,ENSG00000174749,protein-coding,S-PrediXcan,-4.51E+00,6.36E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Heart Left Ventricle,HLA-DRB5,ENSG00000198502.5,protein-coding,Summary-PrediXcan(S-PrediXcan),-6.18E+00,6.36E-10,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,FIBP,ENSG00000172500.12,protein-coding,S-PrediXcan,-4.00E+00,6.39E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,FIBP,ENSG00000172500.12,protein-coding,S-PrediXcan,-4.00E+00,6.39E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Testis,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-5.81E+00,6.40E-09,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Peripheral Blood,RMND5B,ENSG00000145916.18,protein-coding,Summary data_based Mendelian Randomization(SMR),-8.58E-01,6.47E-05,TWASP000044
Alzheimer's Disease,Alzheimer'S Disease,Amygdala,ZKSCAN1,ENSG00000106261.16,protein-coding,S-PrediXcan,4.51E+00,6.48E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,ERCC1,ENSG00000012061.15,protein-coding,S-PrediXcan,-4.98E+00,6.48E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,ERCC1,ENSG00000012061.15,protein-coding,S-PrediXcan,-4.98E+00,6.48E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Whole Blood,TMCO6,ENSG00000113119.12,protein-coding,FUSION,7.03E+00,6.50E-05,TWASP000025
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.80E+00,6.50E-09,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,CEACAM19,ENSG00000186567.12,protein-coding,Summary-PrediXcan(S-PrediXcan),5.80E+00,6.50E-09,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Artery Tibia,SSBP4,ENSG00000130511.15,protein-coding,FUSION,-4.51E+00,6.51E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain,PITPNB,ENSG00000180957.17,protein-coding,FUSION,-3.99E+00,6.52E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Muscularis,PSMC3,ENSG00000165916.8,protein-coding,FUSION,-6.18E+00,6.52E-10,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Heart Left Ventricle,MADD,ENSG00000110514.19,protein-coding,FUSION,-3.99E+00,6.53E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,APOC2,ENSG00000234906.9,protein-coding,S-PrediXcan,5.40E+00,6.53E-08,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Heart Atrial Appendage,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-3.99E+00,6.56E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Skin Not Sun Exposed,PTPRJ,ENSG00000149177.12,protein-coding,FUSION,3.99E+00,6.57E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Hippocampus,HSD3B7,ENSG00000099377.13,protein-coding,S-PrediXcan,-3.99E+00,6.58E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hippocampus,HSD3B7,ENSG00000099377.13,protein-coding,S-PrediXcan,-3.99E+00,6.58E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Adipose,SYMPK,ENSG00000125755.18,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.03E+01,6.58E-25,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Heart Left Ventricle,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-3.99E+00,6.59E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Caudate Basal Ganglia,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-3.99E+00,6.60E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Aortic Artery,MS4A4A,ENSG00000110079.16,protein-coding,FUSION,3.99E+00,6.61E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Substantia Nigra,MTCH2,ENSG00000109919.9,protein-coding,FUSION,-4.51E+00,6.61E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nucleus Accumbens Basal Ganglia,KCNN4,ENSG00000104783.11,protein-coding,S-PrediXcan,3.99E+00,6.62E-05,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Putamen Basal Ganglia,RNF40,ENSG00000103549.21,protein-coding,S-PrediXcan,-4.50E+00,6.64E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Putamen Basal Ganglia,RNF40,ENSG00000103549.21,protein-coding,S-PrediXcan,-4.50E+00,6.64E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Heart Left Ventricle,CEACAM19,ENSG00000186567.12,protein-coding,FUSION,3.99E+00,6.67E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,SNX32,ENSG00000172803.17,protein-coding,S-PrediXcan,-4.50E+00,6.67E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,SNX32,ENSG00000172803.17,protein-coding,S-PrediXcan,-4.50E+00,6.67E-06,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Cross-tissue,PTPRJ,ENSG00000149177.12,protein-coding,FUSION,3.99E+00,6.68E-05,TWASP000161
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.18E+01,6.68E-32,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,NECTIN2,ENSG00000130202.9,protein-coding,Summary-PrediXcan(S-PrediXcan),-1.18E+01,6.68E-32,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Brain,IQCK,ENSG00000174628.16,protein-coding,FUSION,4.50E+00,6.69E-06,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Hypothalamus,HLA-DQA2,ENSG00000237541.3,protein-coding,S-PrediXcan,-4.97E+00,6.70E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Brain Cerebrum Hypothalamus,HLA-DQA2,ENSG00000237541.3,protein-coding,S-PrediXcan,-4.97E+00,6.70E-07,TWASP000172
Alzheimer's Disease,Alzheimer'S Disease,Thyroid,ERCC2,ENSG00000104884.14,protein-coding,Summary-PrediXcan(S-PrediXcan),9.85E+00,6.72E-23,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),6.17E+00,6.74E-10,TWASP000054
Alzheimer's Disease,Alzheimer'S Disease,Esophagus Gastroesophageal,APOC2,ENSG00000234906.9,protein-coding,Summary-PrediXcan(S-PrediXcan),6.17E+00,6.74E-10,TWASP000056
Alzheimer's Disease,Alzheimer'S Disease,Muscle Skeletal,KNOP1,ENSG00000103550.13,protein-coding,FUSION,-3.98E+00,6.75E-05,TWASP000173
Alzheimer's Disease,Alzheimer'S Disease,Nerve Tibial,MS4A4E,ENSG00000214787.9,protein-coding,FUSION,6.17E+00,6.75E-10,TWASP000173
