Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000110318,CEP126,15,-0.7630,24,-0.1099,24,-0.0539,41,0.79624,25,0.01344
ENSG00000137693,YAP1,26,0.19087,29,0.46004,18,-0.4901,9,-1.3221,27,0.32114
ENSG00000110330,BIRC2,45,-0.1878,53,0.06766,57,0.25282,31,-0.7399,49,-0.0604
ENSG00000152558,TMEM123,35,-0.0332,36,0.00614,16,-1.5004,29,-0.3353,65,1.29674
ENSG00000137692,DCUN1D5,37,0.09939,37,0.08854,42,0.42361,19,-0.9056,28,-0.3983
ENSG00000187240,DYNC2H1,9,-1.5831,27,0.14291,34,0.66459,8,-1.7582,24,-0.1322
ENSG00000152578,GRIA4,85,-0.4575,163,0.71895,145,0.53416,21,-2.5401,68,-0.9372
ENSG00000170903,MSANTD4,46,0.06482,45,0.00103,57,0.55369,13,-1.8256,38,-0.2854
ENSG00000149313,AASDHPPT,117,-0.3096,130,-0.1776,194,0.73834,116,-0.3130,103,-0.5922
ENSG00000152402,GUCY1A2,9,-1.9615,28,-0.4462,41,0.28639,83,1.37574,30,-0.3183
ENSG00000152404,CWF19L2,21,-0.1977,19,-0.4612,27,0.24844,21,-0.1858,28,0.25791
ENSG00000110675,ELMOD1,161,-0.2660,114,-0.9183,238,0.50562,559,1.82459,92,-1.2751
ENSG00000166266,CUL5,47,-0.2659,54,-0.0728,55,-0.0226,42,-0.4236,66,0.33307
ENSG00000075239,ACAT1,84,0.00379,108,0.50607,69,-0.3840,83,-0.0104,79,-0.1147
ENSG00000149308,NPAT,10,-0.7477,23,0.65413,16,-0.0111,14,-0.2687,13,-0.3900
ENSG00000149311,ATM,20,-0.9509,50,0.56334,42,0.24092,25,-0.6110,30,-0.4378
ENSG00000178105,DDX10,11,-1.0735,22,-0.0306,30,0.70950,26,0.23528,15,-0.7432
ENSG00000185742,C11orf87,6,-2.7805,23,-1.0541,47,0.28388,141,2.09264,32,-0.4993
ENSG00000137710,RDX,78,-0.3510,108,0.19131,82,-0.3514,43,-1.2358,133,0.62205
ENSG00000149289,ZC3H12C,7,-1.6707,27,0.54851,21,0.03331,23,0.16016,18,-0.2937
ENSG00000137714,FDX1,26,-0.8326,52,0.28922,56,0.47415,24,-0.9873,38,-0.3414
ENSG00000137727,ARHGAP20,6,-2.1326,15,-0.8126,30,0.48089,81,2.06564,13,-1.1131
ENSG00000170145,SIK2,42,-0.2182,45,-0.1706,61,0.50490,44,-0.1513,41,-0.3410
ENSG00000137713,PPP2R1B,38,1.33054,15,-0.2290,16,-0.1301,15,-0.1202,13,-0.3996
ENSG00000086848,ALG9,24,-0.2796,23,-0.3534,35,0.43236,17,-0.7626,31,0.14754
ENSG00000137720,C11orf1,65,0.67215,59,0.67241,33,-0.4972,44,0.07061,30,-0.6241
ENSG00000109846,CRYAB,84,-1.3717,100,-1.2834,159,-0.5527,145,-0.5578,444,1.77709
ENSG00000170276,HSPB2,19,0.16015,10,-0.9760,14,-0.3461,9,-0.8958,30,1.20186
ENSG00000150764,DIXDC1,42,-0.0006,53,0.46746,43,0.01941,24,-0.8272,36,-0.2736
ENSG00000150768,DLAT,71,-0.1780,91,0.26850,92,0.32077,33,-1.3342,70,-0.2417
ENSG00000150776,NKAPD1,14,-0.8625,20,-0.4110,33,0.59033,19,-0.4305,26,0.07044
ENSG00000150779,TIMM8B,99,0.25249,115,0.63438,57,-0.7697,64,-0.4184,92,0.15619
ENSG00000204370,SDHD,60,-0.0314,82,0.58690,46,-0.5832,83,0.47782,54,-0.2234
ENSG00000150787,PTS,111,-0.2302,150,0.30972,158,0.47589,36,-1.9150,104,-0.3970
ENSG00000250303,LINC02762,2,-2.8339,24,0.75867,17,0.02808,11,-0.5596,15,-0.1498
ENSG00000149294,NCAM1,362,-0.2332,426,0.02618,484,0.31508,274,-0.6600,398,-0.1026
ENSG00000109906,ZBTB16,8,-1.1706,17,-0.1171,25,0.72156,7,-1.4285,17,-0.0659
ENSG00000180425,C11orf71,14,-0.7396,43,1.45208,13,-0.9762,18,-0.3111,18,-0.4108
ENSG00000076043,REXO2,42,0.42236,42,0.55664,20,-0.8867,19,-0.7868,38,0.35919
ENSG00000182985,CADM1,261,0.06813,277,0.20443,345,0.77058,164,-0.6535,120,-1.2823
ENSG00000109917,ZPR1,42,-0.0283,50,0.31769,51,0.39821,26,-0.7262,30,-0.6485
ENSG00000160584,SIK3,41,-1.6142,110,-0.1749,167,0.77690,138,0.21939,89,-0.5439
ENSG00000168092,PAFAH1B2,226,0.08721,213,-0.0073,252,0.36913,100,-1.1642,198,-0.1459
ENSG00000149577,SIDT2,24,-0.4060,39,0.44166,30,-0.0576,43,0.53064,23,-0.5680
ENSG00000160613,PCSK7,10,-0.8199,23,0.59499,13,-0.5224,17,-0.0204,19,0.19128
ENSG00000186318,BACE1,42,-0.8072,52,-0.5813,74,0.08357,75,0.08342,95,0.59082
ENSG00000137726,FXYD6,554,-0.2416,663,0.04760,965,0.98140,66,-3.3973,432,-0.7331
ENSG00000177098,SCN4B,0,-7.5416,14,-1.0400,6,-2.4445,182,3.87061,21,-0.3693
ENSG00000149575,SCN2B,42,-1.2088,35,-1.6670,127,0.74148,193,1.20043,89,-0.0856
ENSG00000110344,UBE4A,33,-1.2592,94,0.41629,98,0.56950,39,-1.0178,57,-0.5388
ENSG00000167283,ATP5MG,439,-0.2064,576,0.27446,507,0.02569,459,-0.1384,453,-0.1907
ENSG00000118058,KMT2A,26,-1.4880,76,0.15970,94,0.68970,53,-0.4439,53,-0.5238
ENSG00000149582,TMEM25,41,-0.9116,93,0.44751,90,0.43690,97,0.43135,38,-1.1761
ENSG00000118096,IFT46,40,0.31109,45,0.63788,30,-0.2041,33,0.00423,22,-0.6935
ENSG00000095139,ARCN1,80,0.06135,72,-0.1111,103,0.70434,55,-0.5093,51,-0.7174
ENSG00000019144,PHLDB1,8,-2.4213,41,-0.0388,31,-0.5705,50,0.28981,64,0.91790
ENSG00000110367,DDX6,95,-0.9732,182,0.03024,192,0.14525,190,0.09259,185,0.05603
ENSG00000278376,AP004609.3,15,-0.6268,21,-0.1955,22,-0.1032,24,0.05745,29,0.46346
ENSG00000186166,CCDC84,13,-0.8864,33,0.66881,27,0.27082,25,0.10567,13,-1.0173
ENSG00000118181,RPS25,622,-0.2982,965,0.49920,599,-0.4721,587,-0.3893,847,0.22994
ENSG00000196655,TRAPPC4,100,-0.0516,155,0.84127,97,-0.1306,84,-0.3287,68,-0.7602
ENSG00000137700,SLC37A4,9,-0.8347,20,0.48987,20,0.53549,5,-1.6161,11,-0.5672
ENSG00000149428,HYOU1,240,1.06184,129,0.05606,128,0.05661,97,-0.3978,88,-0.6373
ENSG00000160695,VPS11,56,0.44972,51,0.40140,45,0.15016,38,-0.1380,25,-0.9095
ENSG00000188486,H2AFX,21,-0.7670,38,0.15204,39,0.23521,28,-0.3699,34,-0.0559
ENSG00000172375,C2CD2L,48,-0.2304,40,-0.5809,64,0.30757,102,0.98615,47,-0.3179
ENSG00000172273,HINFP,20,-0.0057,24,0.30071,23,0.28686,20,-0.0121,13,-0.7614
ENSG00000172350,ABCG4,9,-0.6357,8,-0.9483,21,0.90197,3,-2.1593,17,0.32433
ENSG00000110395,CBL,22,-0.7155,49,0.68530,36,0.07043,33,-0.1155,25,-0.6332
ENSG00000076706,MCAM,66,0.28681,103,1.38498,29,-1.2397,12,-2.2479,53,-0.0680
ENSG00000173456,RNF26,23,0.22875,24,0.32770,19,-0.1364,24,0.25831,16,-0.4326
ENSG00000036672,USP2,24,0.51590,11,-0.8075,4,-2.3624,91,3.04675,14,-0.3492
ENSG00000154096,THY1,601,-0.1293,424,-0.7828,779,0.40169,1519,1.40336,442,-0.7094
ENSG00000110400,NECTIN1,3,-3.5369,31,-0.3173,62,1.31160,6,-2.5415,32,-0.3090
ENSG00000181264,TLCD5,15,-0.4251,19,0.00264,20,0.04046,17,-0.2306,21,0.18453
ENSG00000196914,ARHGEF12,85,-0.5717,132,0.12352,138,0.25169,110,-0.1798,113,-0.1703
ENSG00000149403,GRIK4,16,0.02963,13,-0.3486,17,0.14793,9,-0.8211,19,0.37757
ENSG00000109929,SC5D,131,-0.2311,141,-0.1495,190,0.51626,63,-1.3285,149,-0.0375
ENSG00000137642,SORL1,159,0.06537,155,0.02880,151,-0.0192,100,-0.6463,167,0.17994
ENSG00000255248,MIR100HG,36,-0.9703,79,0.29326,73,0.15339,38,-0.9096,72,0.09184
ENSG00000154127,UBASH3B,14,-0.4162,7,-1.5426,33,1.50906,8,-1.1445,15,-0.3549
ENSG00000109971,HSPA8,1603,0.33081,1341,0.05669,1618,0.49993,758,-0.8347,923,-0.6296
ENSG00000023171,GRAMD1B,34,-0.6505,52,-0.0172,63,0.43798,52,-0.0098,44,-0.3191
ENSG00000166257,SCN3B,186,0.02736,94,-1.1763,268,0.93113,148,-0.3331,169,-0.1476
ENSG00000110002,VWA5A,45,-1.0019,162,1.41035,92,0.15483,18,-2.3391,38,-1.4085
ENSG00000154144,TBRG1,27,-0.7457,35,-0.4167,42,-0.0717,73,0.82116,50,0.27912
ENSG00000110013,SIAE,136,0.67500,123,0.64024,101,0.25588,34,-1.4607,45,-1.2153
ENSG00000064199,SPA17,8,-1.5404,40,1.15911,15,-0.8221,25,0.11058,22,-0.1329
ENSG00000154146,NRGN,30,-2.8675,40,-2.7158,92,-1.5249,1322,3.61223,221,0.11267
ENSG00000165478,HEPACAM,56,-1.0921,124,0.13060,72,-0.9391,114,-0.0278,187,1.01828
ENSG00000149557,FEZ1,117,-1.0494,201,-0.2709,210,-0.2072,236,0.02718,329,0.72015
ENSG00000149547,EI24,62,-0.3684,78,-0.0246,92,0.33722,83,0.07931,67,-0.3035
ENSG00000134910,STT3A,36,-0.2383,46,0.17185,48,0.30017,19,-1.2029,40,-0.1064
ENSG00000109832,DDX25,57,0.03913,66,0.34044,63,0.30144,48,-0.2018,36,-0.7725
ENSG00000165526,RPUSD4,6,-1.1692,16,0.15431,15,0.01570,6,-1.1722,18,0.47109
ENSG00000197798,FAM118B,10,-1.1068,26,0.42820,21,0.01318,27,0.36613,18,-0.3298
ENSG00000182934,SRPRA,44,0.01673,57,0.55306,43,-0.0423,26,-0.8042,37,-0.3177
ENSG00000110074,FOXRED1,21,-0.3674,24,-0.2307,33,0.47705,28,0.06786,23,-0.2783
ENSG00000110080,ST3GAL4,5,-1.4944,14,0.02185,13,-0.1395,5,-1.5095,21,0.83417
ENSG00000149571,KIRREL3,6,-1.7758,4,-2.4158,28,0.80077,69,2.10510,13,-0.7163
ENSG00000134909,ARHGAP32,20,-0.8039,22,-0.7381,35,0.09435,62,1.00792,37,0.23214
ENSG00000170322,NFRKB,15,-0.1401,18,0.26302,15,-0.1370,21,0.43233,14,-0.2727
ENSG00000084234,APLP2,425,-0.0209,344,-0.4184,589,0.74244,310,-0.5087,349,-0.3916
ENSG00000196323,ZBTB44,40,-0.1289,34,-0.4482,46,0.15069,52,0.28805,46,0.15041
ENSG00000255455,AP003486.1,11,-1.2344,33,0.60590,26,0.17503,31,0.40401,15,-0.8284
ENSG00000120451,SNX19,58,0.18349,57,0.19442,48,-0.1287,43,-0.2862,51,-0.0221
ENSG00000182667,NTM,36,-1.7519,75,-0.7598,145,0.55275,104,-0.1519,142,0.43398
ENSG00000183715,OPCML,33,-1.7002,54,-1.1459,180,1.46485,72,-0.5578,84,-0.3806
ENSG00000080854,IGSF9B,6,-1.8133,13,-0.7932,27,0.63023,36,0.91363,19,-0.1503
ENSG00000166086,JAM3,13,-1.7423,51,0.33101,33,-0.5309,72,0.80162,49,0.25269
ENSG00000151502,VPS26B,105,0.22988,100,0.20166,89,-0.0355,112,0.33859,71,-0.4554
ENSG00000151500,THYN1,51,-0.3778,96,0.78857,56,-0.3239,67,0.02849,52,-0.4246
ENSG00000151498,ACAD8,13,-1.0261,24,-0.1125,36,0.81170,22,-0.2509,19,-0.5713
ENSG00000109956,B3GAT1,42,-0.8705,43,-0.9540,77,0.08170,143,1.07212,89,0.35798
ENSG00000120645,IQSEC3,37,-0.8512,25,-1.5969,93,0.85983,35,-0.9212,86,0.57132
ENSG00000073614,KDM5A,29,0.87399,14,-0.3539,16,-0.0433,17,0.06454,16,-0.1033
ENSG00000060237,WNK1,117,-0.3482,106,-0.5935,126,-0.3077,137,-0.1008,226,0.91858
ENSG00000082805,ERC1,24,-1.4746,55,-0.3203,86,0.65565,79,0.29925,56,-0.2715
ENSG00000006831,ADIPOR2,24,-0.3175,30,0.02162,22,-0.5309,22,-0.4215,42,0.74575
ENSG00000166159,LRTM2,8,-1.3588,14,-0.5730,26,0.72429,35,0.95767,14,-0.5998
ENSG00000151067,CACNA1C,20,-0.4797,27,-0.0148,33,0.44895,32,0.24206,20,-0.5259
ENSG00000004478,FKBP4,76,-0.8165,133,0.05794,171,0.66219,59,-1.1951,110,-0.2971
ENSG00000171792,RHNO1,4,-2.3288,23,0.28145,21,0.13508,27,0.48860,18,-0.1884
ENSG00000111218,PRMT8,0,-6.7401,19,0.45436,11,-0.5824,62,2.49461,5,-1.6416
ENSG00000118971,CCND2,19,-1.7802,61,-0.0580,59,-0.1562,57,-0.1564,88,0.67002
ENSG00000010219,DYRK4,22,-0.4464,35,0.34135,35,0.36340,26,-0.1632,20,-0.6620
ENSG00000139180,NDUFA9,102,0.42486,79,0.04017,76,-0.0541,106,0.48842,61,-0.4348
ENSG00000130035,GALNT8,97,1.20825,52,0.23086,53,0.28541,0,-10.132,31,-0.7386
ENSG00000130037,KCNA5,0,-6.4933,26,0.84695,22,0.57384,24,0.52786,5,-1.9076
ENSG00000110799,VWF,25,-0.3309,30,-0.1024,32,0.00867,30,-0.0883,36,0.23830
ENSG00000010278,CD9,19,-1.5885,39,-0.5917,30,-1.0973,52,-0.0521,112,1.69760
ENSG00000067182,TNFRSF1A,11,-0.6726,26,0.80759,7,-1.7011,11,-0.6585,27,0.93873
ENSG00000215039,CD27-AS1,79,0.56861,69,0.43794,40,-0.6648,72,0.41509,49,-0.2223
ENSG00000139190,VAMP1,57,-0.5490,45,-1.0505,156,1.79644,3,-4.6673,54,-0.7574
ENSG00000111639,MRPL51,105,-0.4512,197,0.70156,120,-0.3292,103,-0.4760,135,-0.0771
ENSG00000111640,GAPDH,3539,0.59737,2311,-0.1030,2453,0.01254,2147,-0.1991,2279,-0.1291
ENSG00000010295,IFFO1,24,0.12551,30,0.58895,19,-0.3277,14,-0.7639,22,-0.0770
ENSG00000111642,CHD4,62,-0.7259,131,0.55271,101,0.03238,109,0.13870,76,-0.5051
ENSG00000111653,ING4,52,0.78229,32,0.02831,37,0.38413,22,-0.5732,20,-0.8220
ENSG00000126746,ZNF384,20,0.34756,22,0.66814,14,-0.2591,14,-0.1901,11,-0.5873
ENSG00000139200,PIANP,106,-0.6410,187,0.29259,179,0.23039,238,0.62402,104,-0.7817
ENSG00000111652,COPS7A,81,0.16682,83,0.25104,78,0.13355,70,-0.0661,55,-0.5138
ENSG00000089693,MLF2,248,-0.3229,297,-0.0561,326,0.14301,360,0.25937,288,-0.1128
ENSG00000159335,PTMS,114,-0.9726,208,-0.0674,168,-0.5080,478,1.31576,233,0.14797
ENSG00000250510,GPR162,65,-0.3759,101,0.39219,93,0.26792,76,-0.1388,59,-0.6209
ENSG00000111667,USP5,156,0.43779,129,0.16370,134,0.28656,73,-0.7456,89,-0.5236
ENSG00000111669,TPI1,559,-0.1701,509,-0.3784,757,0.44076,632,0.02204,580,-0.1390
ENSG00000010626,LRRC23,7,-1.1755,20,0.39494,14,-0.2942,13,-0.3915,20,0.37714
ENSG00000111674,ENO2,576,-0.1582,484,-0.5097,883,0.77600,749,0.25544,448,-0.6439
ENSG00000111676,ATN1,55,-1.1726,108,-0.1689,138,0.34990,97,-0.3094,130,0.18633
ENSG00000111678,C12orf57,338,0.43862,304,0.33296,250,-0.0586,184,-0.5173,216,-0.3220
ENSG00000215021,PHB2,94,-0.0764,94,-0.1071,103,0.08492,103,0.06728,99,0.00604
ENSG00000126749,EMG1,49,1.16897,30,0.49812,16,-0.7294,10,-1.2196,23,-0.0707
ENSG00000182326,C1S,41,1.45633,8,-1.3234,17,-0.0099,9,-0.9798,21,0.40988
ENSG00000139182,CLSTN3,189,0.10265,216,0.39280,256,0.89018,75,-1.3064,64,-1.7490
ENSG00000139197,PEX5,35,-0.3936,47,0.08574,49,0.20411,31,-0.5726,45,0.00682
ENSG00000059804,SLC2A3,88,-0.2707,98,-0.1090,135,0.60543,98,-0.0918,76,-0.5717
ENSG00000089818,NECAP1,126,-0.9179,224,-0.0365,324,0.84104,149,-0.6595,166,-0.5840
ENSG00000166532,RIMKLB,25,-1.3108,73,0.42410,60,0.03055,58,-0.0180,55,-0.1163
ENSG00000111752,PHC1,15,-1.1276,43,0.62232,38,0.37502,25,-0.3735,21,-0.7858
ENSG00000003056,M6PR,42,-0.8883,108,0.76993,84,0.27120,64,-0.2325,42,-1.0026
ENSG00000175899,A2M,267,1.31131,111,-0.1642,50,-1.6330,107,-0.1822,180,0.83969
ENSG00000139112,GABARAPL1,499,0.55644,353,0.00369,342,-0.0618,350,-0.0109,317,-0.1996
ENSG00000256537,SMIM10L1,162,1.13140,81,-0.0037,74,-0.1989,54,-0.6355,73,-0.1935
ENSG00000070018,LRP6,23,0.10159,28,0.51639,18,-0.3691,17,-0.4068,21,-0.0385
ENSG00000111261,MANSC1,9,-1.7370,31,0.00414,44,0.84246,33,0.09179,20,-0.7874
ENSG00000165714,BORCS5,48,1.17676,17,-0.5540,25,0.18431,18,-0.3781,20,-0.2679
ENSG00000111266,DUSP16,6,-1.4318,15,-0.2537,17,-0.0351,5,-1.6458,27,0.95620
ENSG00000111269,CREBL2,94,-0.1666,113,0.14951,117,0.25259,80,-0.4178,91,-0.2568
ENSG00000111276,CDKN1B,35,-1.5230,86,-0.1778,130,0.75163,48,-1.0327,92,-0.0613
ENSG00000013583,HEBP1,32,-0.8132,63,0.30519,51,-0.1177,75,0.52700,49,-0.1760
ENSG00000084444,FAM234B,49,-0.5824,69,-0.0785,86,0.41502,73,0.02216,63,-0.2551
ENSG00000273079,GRIN2B,6,-3.2248,37,-0.8009,68,0.35074,178,1.91239,43,-0.5499
ENSG00000171681,ATF7IP,20,-0.7449,38,0.29002,34,0.06635,24,-0.4597,34,0.02578
ENSG00000246705,H2AFJ,27,0.45492,17,-0.3324,13,-0.8479,53,1.56370,21,0.00509
ENSG00000084463,WBP11,78,-0.5333,122,0.19884,130,0.38120,110,-0.0081,82,-0.5362
ENSG00000134533,RERG,11,-1.0389,19,-0.3720,22,-0.0582,77,2.04612,14,-0.8569
ENSG00000151490,PTPRO,165,1.58095,55,-0.2719,57,-0.2424,117,0.97371,31,-1.2722
ENSG00000151491,EPS8,17,-0.7190,34,0.36438,24,-0.3137,22,-0.3361,33,0.31658
ENSG00000023734,STRAP,264,0.35818,237,0.23628,229,0.19271,154,-0.4866,159,-0.5152
ENSG00000008394,MGST1,54,-1.3657,225,1.13947,70,-1.2156,87,-0.6439,165,0.43322
ENSG00000048540,LMO3,27,-2.4524,130,-0.1081,101,-0.6324,453,2.04700,127,-0.1543
ENSG00000052126,PLEKHA5,30,-0.6136,38,-0.2964,58,0.60580,44,-0.0225,38,-0.2733
ENSG00000139154,AEBP2,0,-5.5631,49,0.39478,50,0.52837,43,0.13546,29,-0.5678
ENSG00000084453,SLCO1A2,8,-1.8931,10,-1.7325,17,-0.9531,25,-0.1835,68,2.20359
ENSG00000121350,PYROXD1,38,0.66068,20,-0.4092,34,0.69263,5,-2.2080,21,-0.3486
ENSG00000111711,GOLT1B,50,0.06053,63,0.51231,55,0.26486,30,-0.7179,32,-0.7701
ENSG00000134548,SPX,33,-0.6908,51,-0.0160,35,-0.7772,17,-1.6754,92,1.26775
ENSG00000111716,LDHB,885,-0.2717,923,-0.2479,1221,0.33202,744,-0.5394,1119,0.11804
ENSG00000111726,CMAS,195,0.07677,199,0.13628,240,0.59418,96,-1.0007,127,-0.6945
ENSG00000111728,ST8SIA1,12,-1.5651,28,-0.3068,43,0.55600,10,-1.7158,41,0.41257
ENSG00000111731,C2CD5,45,-0.2415,67,0.50042,62,0.38441,37,-0.5419,32,-0.8675
ENSG00000139163,ETNK1,140,-0.0471,164,0.25207,192,0.66305,70,-1.1128,88,-0.8866
ENSG00000060982,BCAT1,136,0.71406,60,-0.6838,120,0.76316,18,-2.3340,77,-0.2274
ENSG00000205707,ETFRF1,54,-0.1933,94,0.92129,52,-0.3131,55,-0.1491,43,-0.6356
ENSG00000133703,KRAS,25,-1.6016,80,0.18094,97,0.67224,49,-0.6204,57,-0.4386
ENSG00000246695,RASSF8-AS1,10,-0.8277,17,-0.0061,14,-0.4145,15,-0.2568,25,0.74594
ENSG00000123094,RASSF8,12,-1.4969,39,0.36948,38,0.32118,19,-0.7825,30,-0.1331
ENSG00000123095,BHLHE41,32,-1.8004,108,0.06931,123,0.37583,48,-1.1791,118,0.24631
ENSG00000123096,SSPN,16,-1.0642,44,0.59764,24,-0.6544,20,-0.7454,44,0.56675
ENSG00000123104,ITPR2,10,-1.4321,44,1.03124,16,-0.9414,22,-0.3095,31,0.27412
ENSG00000111790,FGFR1OP2,24,-1.0470,53,0.23701,53,0.28275,49,0.05327,40,-0.3143
ENSG00000064115,TM7SF3,67,0.32321,71,0.55169,48,-0.2505,44,-0.3348,45,-0.3570
ENSG00000152944,MED21,24,-0.6609,49,0.61509,38,0.07771,25,-0.5841,30,-0.3698
ENSG00000211455,STK38L,12,-0.8549,29,0.54761,23,0.10254,16,-0.4837,19,-0.2904
ENSG00000110841,PPFIBP1,19,-0.1684,26,0.33206,25,0.32862,13,-0.7118,16,-0.4949
ENSG00000061794,MRPS35,52,-0.2749,80,0.48555,73,0.33163,56,-0.1615,37,-0.9114
ENSG00000087448,KLHL42,44,-1.0678,85,-0.0828,114,0.58867,83,-0.1097,75,-0.3079
ENSG00000123106,CCDC91,20,-2.2952,82,-0.2786,128,0.68932,62,-0.6652,101,0.11822
ENSG00000064763,FAR2,0,-4.6221,8,-1.2932,27,1.12148,22,0.36439,17,0.00604
ENSG00000087502,ERGIC2,28,-0.6526,51,0.34147,42,-0.0622,44,0.04073,41,-0.0854
ENSG00000133687,TMTC1,39,-1.5723,115,0.08967,129,0.36370,128,0.24074,97,-0.2409
ENSG00000133704,IPO8,21,-0.2886,40,0.99606,15,-0.9747,19,-0.4462,27,0.12077
ENSG00000110888,CAPRIN2,754,3.85297,49,-1.3967,58,-1.2379,48,-1.2506,47,-1.4588
ENSG00000170456,DENND5B,60,-0.5744,98,0.20805,107,0.45247,85,-0.0489,62,-0.6278
ENSG00000151743,AMN1,37,-0.4766,55,0.13547,59,0.31821,38,-0.4587,46,-0.2025
ENSG00000151746,BICD1,39,-0.3625,59,0.36707,62,0.54621,19,-1.4023,35,-0.6217
ENSG00000139132,FGD4,11,-1.3582,29,0.14983,24,-0.2622,28,0.04156,35,0.47084
ENSG00000087470,DNM1L,128,-0.2782,167,0.17015,179,0.35218,138,-0.1660,118,-0.4793
ENSG00000139116,KIF21A,204,-0.1372,193,-0.2764,305,0.74394,95,-1.2939,193,-0.2719
ENSG00000173208,ABCD2,7,-1.2442,26,0.98841,17,0.15712,5,-1.5790,11,-0.6273
ENSG00000151229,SLC2A13,72,-0.6278,89,-0.3553,140,0.61038,147,0.49120,82,-0.4926
ENSG00000018236,CNTN1,168,-0.9946,342,0.12347,457,0.85448,152,-1.1388,225,-0.6468
ENSG00000151233,GXYLT1,13,-0.4682,29,1.02243,16,-0.2055,4,-2.1313,15,-0.3108
ENSG00000015153,YAF2,31,-0.6491,58,0.38367,49,0.01750,38,-0.3760,46,-0.0730
ENSG00000134283,PPHLN1,30,-0.7649,57,0.25551,64,0.56703,43,-0.2500,34,-0.7229
ENSG00000139168,ZCRB1,73,-0.6391,116,0.09712,95,-0.3089,103,-0.1114,140,0.47648
ENSG00000139174,PRICKLE1,2,-2.9484,9,-0.8451,22,1.05063,13,-0.1110,14,-0.0353
ENSG00000129317,PUS7L,12,-0.8424,14,-0.6282,22,0.19949,19,-0.1042,27,0.57395
ENSG00000151239,TWF1,29,-0.7149,44,-0.0806,51,0.21431,46,-0.0133,48,0.06171
ENSG00000184613,NELL2,306,0.96347,194,0.26972,186,0.21765,156,-0.1277,80,-1.3130
ENSG00000273015,AC008124.1,23,-0.2504,39,0.79044,20,-0.5793,17,-0.6840,28,0.06860
ENSG00000139218,SCAF11,56,-0.2128,66,0.05982,66,0.05202,35,-0.9363,72,0.24139
ENSG00000111371,SLC38A1,124,-0.0441,126,-0.0212,174,0.73387,43,-1.6405,97,-0.5128
ENSG00000134294,SLC38A2,164,0.35045,134,0.03466,158,0.42523,43,-1.6823,111,-0.3060
ENSG00000139211,AMIGO2,4,-4.3231,86,0.13300,147,1.64104,3,-4.5060,36,-1.3658
ENSG00000005175,RPAP3,24,-0.6027,42,0.28407,48,0.65188,18,-1.0356,25,-0.6783
ENSG00000079337,RAPGEF3,5,-1.5493,6,-1.4894,19,0.48530,7,-1.1600,25,1.07729
ENSG00000211584,SLC48A1,60,-0.6400,75,-0.3571,94,0.05803,74,-0.3295,120,0.55402
ENSG00000134291,TMEM106C,31,-0.2998,28,-0.5442,53,0.85195,31,-0.2944,30,-0.3988
ENSG00000152556,PFKM,176,-0.0814,202,0.17015,205,0.22328,147,-0.3600,158,-0.2970
ENSG00000177981,ASB8,57,-0.0672,56,-0.1285,71,0.38405,38,-0.6829,57,-0.0934
ENSG00000177875,CCDC184,75,0.60016,63,0.39027,61,0.37123,8,-2.6609,34,-0.7238
ENSG00000167528,ZNF641,4,-1.8452,22,0.70682,17,0.27515,5,-1.4813,13,-0.2880
ENSG00000139620,KANSL2,3,-2.6711,15,-0.6525,38,1.44951,14,-0.7122,16,-0.5916
ENSG00000129315,CCNT1,11,-0.8373,22,0.29947,22,0.42094,1,-3.5628,19,0.01588
ENSG00000174233,ADCY6,13,-0.8952,39,1.05403,28,0.39138,3,-2.7137,12,-1.0992
ENSG00000167535,CACNB3,18,-1.5465,40,-0.4288,69,0.76591,69,0.51469,39,-0.4434
ENSG00000174243,DDX23,35,-0.2643,46,0.19887,52,0.49433,25,-0.7748,31,-0.5144
ENSG00000172602,RND1,26,0.12584,25,0.08635,32,0.73941,20,-0.2376,11,-1.2648
ENSG00000134285,FKBP11,151,2.55353,51,0.73930,22,-0.9031,16,-1.1825,6,-2.8214
ENSG00000134287,ARF3,259,-0.6761,286,-0.6165,426,0.13660,808,1.15083,393,-0.0392
ENSG00000181418,DDN,2,-4.0774,8,-2.7991,7,-3.1150,412,4.95036,29,-0.8419
ENSG00000181929,PRKAG1,75,1.07434,38,-0.0121,46,0.39941,24,-0.7397,22,-1.0116
ENSG00000167548,KMT2D,4,-2.3795,21,0.10660,22,0.21910,33,0.78252,17,-0.2782
ENSG00000123416,TUBA1B,2567,0.08671,2008,-0.3561,3550,0.92486,550,-2.2388,1938,-0.4198
ENSG00000167552,TUBA1A,2265,0.24415,1633,-0.3248,2183,0.26100,1414,-0.4924,1998,0.05513
ENSG00000123352,SPATS2,41,1.41177,20,0.31390,13,-0.5975,18,0.04367,12,-0.6200
ENSG00000135519,KCNH3,0,-6.6124,11,-0.4391,9,-0.7327,62,2.71651,10,-0.4476
ENSG00000187778,MCRS1,30,0.15891,27,-0.0082,22,-0.3821,31,0.23174,31,0.25938
ENSG00000110844,PRPF40B,11,-1.5544,39,0.50914,42,0.77852,16,-0.9233,17,-1.0246
